sat_id,dst_ground_id,t_gen_s,t_arrive_s,data_age_s,n_hops,path
MEO_P1_S4,gs2,1735689715.0,1735689715.1603103,0.1603102684020996,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689715.0,1735689715.1599276,0.1599276065826416,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689715.0,1735689715.0931723,0.09317231178283691,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689715.0,1735689715.0909975,0.09099745750427246,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689715.0,1735689715.082472,0.08247208595275879,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689715.0,1735689715.0777674,0.07776737213134766,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689715.0,1735689715.0866182,0.08661818504333496,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689716.0,1735689716.083351,0.08335089683532715,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689716.0,1735689716.078858,0.0788578987121582,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689716.0,1735689716.0847743,0.08477425575256348,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689716.0,1735689716.1603115,0.16031146049499512,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689716.0,1735689716.159921,0.15992093086242676,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689716.0,1735689716.0931723,0.09317231178283691,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689716.0,1735689716.0909982,0.09099817276000977,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689716.0,1735689716.082471,0.08247089385986328,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689716.0,1735689716.0777676,0.07776761054992676,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689716.0,1735689716.0866196,0.08661961555480957,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689717.0,1735689717.0833492,0.08334922790527344,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689717.0,1735689717.0788577,0.0788576602935791,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689717.0,1735689717.0847754,0.08477544784545898,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689717.0,1735689717.1603124,0.16031241416931152,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689717.0,1735689717.159914,0.1599140167236328,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689717.0,1735689717.0931726,0.09317255020141602,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689717.0,1735689717.0909991,0.09099912643432617,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689717.0,1735689717.0824697,0.08246970176696777,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689717.0,1735689717.0777678,0.07776784896850586,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689717.0,1735689717.0866208,0.08662080764770508,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689718.0,1735689718.0833473,0.08334732055664062,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689718.0,1735689718.0788574,0.078857421875,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689718.0,1735689718.0847766,0.08477663993835449,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689718.0,1735689718.1603134,0.16031336784362793,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689718.0,1735689718.1599073,0.15990734100341797,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689718.0,1735689718.0931726,0.09317255020141602,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689718.0,1735689718.0909998,0.09099984169006348,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689718.0,1735689718.0824685,0.08246850967407227,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689718.0,1735689718.0777678,0.07776784896850586,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689718.0,1735689718.086622,0.08662199974060059,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689719.0,1735689719.0833457,0.08334565162658691,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689719.0,1735689719.0788574,0.078857421875,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689719.0,1735689719.0847776,0.0847775936126709,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689719.0,1735689719.1603143,0.16031432151794434,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689719.0,1735689719.1599004,0.15990042686462402,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689719.0,1735689719.0931726,0.09317255020141602,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689719.0,1735689719.0910008,0.09100079536437988,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689719.0,1735689719.0824673,0.08246731758117676,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689719.0,1735689719.077768,0.07776808738708496,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689719.0,1735689719.0866232,0.0866231918334961,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689720.0,1735689720.0833437,0.0833437442779541,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689720.0,1735689720.0788572,0.0788571834564209,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689720.0,1735689720.0847788,0.0847787857055664,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689720.0,1735689720.1603155,0.16031551361083984,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689720.0,1735689720.1598938,0.15989375114440918,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689720.0,1735689720.0931726,0.09317255020141602,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689720.0,1735689720.0910015,0.09100151062011719,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689720.0,1735689720.0824661,0.08246612548828125,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689720.0,1735689720.0777683,0.07776832580566406,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689720.0,1735689720.0866244,0.0866243839263916,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689721.0,1735689721.083342,0.08334207534790039,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689721.0,1735689721.078857,0.0788569450378418,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689721.0,1735689721.08478,0.08477997779846191,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689721.0,1735689721.1603165,0.16031646728515625,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689721.0,1735689721.159887,0.15988707542419434,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689721.0,1735689721.0931728,0.09317278861999512,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689721.0,1735689721.0910025,0.0910024642944336,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689721.0,1735689721.0824647,0.08246469497680664,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689721.0,1735689721.0777683,0.07776832580566406,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689721.0,1735689721.0866256,0.08662557601928711,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689722.0,1735689722.0833402,0.08334016799926758,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689722.0,1735689722.0788567,0.0788567066192627,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689722.0,1735689722.0847812,0.08478116989135742,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689722.0,1735689722.1603174,0.16031742095947266,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689722.0,1735689722.1598802,0.1598801612854004,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689722.0,1735689722.0931728,0.09317278861999512,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689722.0,1735689722.0910032,0.0910031795501709,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689722.0,1735689722.0824635,0.08246350288391113,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689722.0,1735689722.0777686,0.07776856422424316,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689722.0,1735689722.0866268,0.08662676811218262,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689723.0,1735689723.0833385,0.08333849906921387,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689723.0,1735689723.0788565,0.0788564682006836,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689723.0,1735689723.0847824,0.08478236198425293,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689723.0,1735689723.1603186,0.16031861305236816,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689723.0,1735689723.1598735,0.15987348556518555,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689723.0,1735689723.0931728,0.09317278861999512,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689723.0,1735689723.0910041,0.0910041332244873,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689723.0,1735689723.0824623,0.08246231079101562,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689723.0,1735689723.0777688,0.07776880264282227,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689723.0,1735689723.086628,0.08662796020507812,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689724.0,1735689724.0833366,0.08333659172058105,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689724.0,1735689724.0788562,0.07885622978210449,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689724.0,1735689724.0847833,0.08478331565856934,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689724.0,1735689724.1603196,0.16031956672668457,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689724.0,1735689724.1598668,0.1598668098449707,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689724.0,1735689724.0931728,0.09317278861999512,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689724.0,1735689724.091005,0.09100508689880371,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689724.0,1735689724.082461,0.08246111869812012,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689724.0,1735689724.077769,0.07776904106140137,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689724.0,1735689724.0866292,0.08662915229797363,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689725.0,1735689725.083335,0.08333492279052734,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689725.0,1735689725.078856,0.07885599136352539,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689725.0,1735689725.0847845,0.08478450775146484,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689725.0,1735689725.1603205,0.16032052040100098,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689725.0,1735689725.1598601,0.15986013412475586,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689725.0,1735689725.093173,0.09317302703857422,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689725.0,1735689725.0910058,0.09100580215454102,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689725.0,1735689725.08246,0.08245992660522461,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689725.0,1735689725.077769,0.07776904106140137,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689725.0,1735689725.0866303,0.08663034439086914,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689726.0,1735689726.0833333,0.08333325386047363,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689726.0,1735689726.0788558,0.07885575294494629,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689726.0,1735689726.0847857,0.08478569984436035,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689726.0,1735689726.1603217,0.16032171249389648,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689726.0,1735689726.1598532,0.15985321998596191,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689726.0,1735689726.093173,0.09317302703857422,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689726.0,1735689726.0910068,0.09100675582885742,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689726.0,1735689726.0824587,0.0824587345123291,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689726.0,1735689726.0777693,0.07776927947998047,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689726.0,1735689726.0866315,0.08663153648376465,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689727.0,1735689727.0833313,0.08333134651184082,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689727.0,1735689727.0788555,0.07885551452636719,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689727.0,1735689727.084787,0.08478689193725586,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689727.0,1735689727.1603227,0.1603226661682129,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689727.0,1735689727.1598465,0.15984654426574707,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689727.0,1735689727.093173,0.09317302703857422,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689727.0,1735689727.0910075,0.09100747108459473,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689727.0,1735689727.0824575,0.0824575424194336,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689727.0,1735689727.0777695,0.07776951789855957,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689727.0,1735689727.0866327,0.08663272857666016,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689728.0,1735689728.0833297,0.08332967758178711,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689728.0,1735689728.0788553,0.07885527610778809,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689728.0,1735689728.084788,0.08478808403015137,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689728.0,1735689728.1603239,0.1603238582611084,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689728.0,1735689728.1598399,0.15983986854553223,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689728.0,1735689728.0931733,0.09317326545715332,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689728.0,1735689728.0910084,0.09100842475891113,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689728.0,1735689728.0824564,0.08245635032653809,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689728.0,1735689728.0777698,0.07776975631713867,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689728.0,1735689728.0866342,0.08663415908813477,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689729.0,1735689729.0833278,0.0833277702331543,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689729.0,1735689729.078855,0.07885503768920898,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689729.0,1735689729.0847893,0.08478927612304688,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689729.0,1735689729.1603248,0.1603248119354248,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689729.0,1735689729.1598332,0.15983319282531738,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689729.0,1735689729.0931733,0.09317326545715332,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689729.0,1735689729.0910091,0.09100914001464844,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689729.0,1735689729.0824552,0.08245515823364258,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689729.0,1735689729.0777698,0.07776975631713867,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689729.0,1735689729.0866354,0.08663535118103027,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689730.0,1735689730.083326,0.08332610130310059,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689730.0,1735689730.078855,0.07885503768920898,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689730.0,1735689730.0847902,0.08479022979736328,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689730.0,1735689730.1603258,0.1603257656097412,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689730.0,1735689730.1598265,0.15982651710510254,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689730.0,1735689730.0931733,0.09317326545715332,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689730.0,1735689730.09101,0.09101009368896484,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689730.0,1735689730.082454,0.08245396614074707,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689730.0,1735689730.07777,0.07776999473571777,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689730.0,1735689730.0866365,0.08663654327392578,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689731.0,1735689731.0833242,0.08332419395446777,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689731.0,1735689731.0788548,0.07885479927062988,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689731.0,1735689731.0847914,0.08479142189025879,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689731.0,1735689731.160327,0.16032695770263672,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689731.0,1735689731.1598198,0.1598198413848877,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689731.0,1735689731.0931733,0.09317326545715332,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689731.0,1735689731.091011,0.09101104736328125,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689731.0,1735689731.0824528,0.08245277404785156,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689731.0,1735689731.0777702,0.07777023315429688,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689731.0,1735689731.0866377,0.08663773536682129,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689732.0,1735689732.0833225,0.08332252502441406,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689732.0,1735689732.0788546,0.07885456085205078,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689732.0,1735689732.0847926,0.0847926139831543,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689732.0,1735689732.160328,0.16032791137695312,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689732.0,1735689732.1598132,0.15981316566467285,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689732.0,1735689732.0931735,0.09317350387573242,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689732.0,1735689732.0910118,0.09101176261901855,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689732.0,1735689732.0824516,0.08245158195495605,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689732.0,1735689732.0777705,0.07777047157287598,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689732.0,1735689732.086639,0.0866389274597168,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689733.0,1735689733.0833209,0.08332085609436035,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689733.0,1735689733.0788543,0.07885432243347168,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689733.0,1735689733.0847938,0.0847938060760498,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689733.0,1735689733.160329,0.16032910346984863,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689733.0,1735689733.1598065,0.159806489944458,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689733.0,1735689733.0931735,0.09317350387573242,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689733.0,1735689733.0910127,0.09101271629333496,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689733.0,1735689733.0824504,0.08245038986206055,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689733.0,1735689733.0777705,0.07777047157287598,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689733.0,1735689733.0866401,0.0866401195526123,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689734.0,1735689734.083319,0.08331894874572754,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689734.0,1735689734.078854,0.07885408401489258,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689734.0,1735689734.084795,0.08479499816894531,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689734.0,1735689734.16033,0.16033005714416504,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689734.0,1735689734.1597998,0.15979981422424316,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689734.0,1735689734.0931735,0.09317350387573242,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689734.0,1735689734.0910137,0.09101366996765137,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689734.0,1735689734.0824492,0.08244919776916504,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689734.0,1735689734.0777707,0.07777070999145508,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689734.0,1735689734.0866413,0.08664131164550781,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689735.0,1735689735.0833173,0.08331727981567383,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689735.0,1735689735.0788538,0.07885384559631348,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689735.0,1735689735.0847962,0.08479619026184082,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689735.0,1735689735.1603312,0.16033124923706055,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689735.0,1735689735.1597931,0.15979313850402832,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689735.0,1735689735.0931737,0.09317374229431152,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689735.0,1735689735.0910144,0.09101438522338867,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689735.0,1735689735.082448,0.08244800567626953,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689735.0,1735689735.077771,0.07777094841003418,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689735.0,1735689735.0866427,0.08664274215698242,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689736.0,1735689736.0833154,0.08331537246704102,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689736.0,1735689736.0788536,0.07885360717773438,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689736.0,1735689736.0847974,0.08479738235473633,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689736.0,1735689736.1603322,0.16033220291137695,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689736.0,1735689736.1597865,0.15978646278381348,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689736.0,1735689736.0931737,0.09317374229431152,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689736.0,1735689736.0910153,0.09101533889770508,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689736.0,1735689736.0824468,0.08244681358337402,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689736.0,1735689736.0777712,0.07777118682861328,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689736.0,1735689736.086644,0.08664393424987793,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689737.0,1735689737.0833137,0.0833137035369873,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689737.0,1735689737.0788536,0.07885360717773438,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689737.0,1735689737.0847986,0.08479857444763184,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689737.0,1735689737.1603334,0.16033339500427246,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689737.0,1735689737.1597798,0.15977978706359863,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689737.0,1735689737.093174,0.09317398071289062,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689737.0,1735689737.0910163,0.09101629257202148,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689737.0,1735689737.0824456,0.08244562149047852,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689737.0,1735689737.0777714,0.07777142524719238,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689737.0,1735689737.0866451,0.08664512634277344,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689738.0,1735689738.083312,0.0833120346069336,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689738.0,1735689738.0788534,0.07885336875915527,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689738.0,1735689738.0847998,0.08479976654052734,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689738.0,1735689738.1603343,0.16033434867858887,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689738.0,1735689738.159773,0.1597731113433838,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689738.0,1735689738.093174,0.09317398071289062,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689738.0,1735689738.091017,0.09101700782775879,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689738.0,1735689738.0824444,0.08244442939758301,1,MEO_P3_S2->gs7
MEO_P3_S3,gs2,1735689738.0,1735689738.0777717,0.07777166366577148,1,MEO_P3_S3->gs2
MEO_P3_S4,gs1,1735689738.0,1735689738.0866463,0.08664631843566895,1,MEO_P3_S4->gs1
MEO_P1_S1,gs7,1735689739.0,1735689739.0833101,0.08331012725830078,1,MEO_P1_S1->gs7
MEO_P1_S2,gs1,1735689739.0,1735689739.0788531,0.07885313034057617,1,MEO_P1_S2->gs1
MEO_P1_S3,gs2,1735689739.0,1735689739.0848007,0.08480072021484375,1,MEO_P1_S3->gs2
MEO_P1_S4,gs2,1735689739.0,1735689739.1603355,0.16033554077148438,2,MEO_P1_S4->MEO_P1_S3->gs2
MEO_P2_S2,gs2,1735689739.0,1735689739.1597664,0.15976643562316895,2,MEO_P2_S2->MEO_P1_S3->gs2
MEO_P2_S3,gs2,1735689739.0,1735689739.093174,0.09317398071289062,1,MEO_P2_S3->gs2
MEO_P2_S4,gs7,1735689739.0,1735689739.091018,0.0910179615020752,1,MEO_P2_S4->gs7
MEO_P3_S2,gs7,1735689739.0,1735689739.0824432,0.0824432373046875,1,MEO_P3_S2->gs7
