t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,ax_mps2,ay_mps2,az_mps2
320.30000000000433,119781.99340742784,-77525.35908058318,6430614.13333298,-2516.577742558012,-3529.7447238010477,-146.1368623235862,-0.6550575268191425,0.5282278380035386,-9.430983476336495
320.40000000000435,119530.3323578836,-77878.33091182499,6430599.472491825,-2516.6432253587946,-3529.691869910455,-147.07993610293053,-0.6545981403176814,0.528850271439176,-9.430490178051786
320.5000000000044,119278.66476235597,-78231.29745456543,6430584.717345759,-2516.7086621860753,-3529.63895374676,-148.022960359197,-0.65413814445477,0.5294733622575838,-9.429993014778391
320.6000000000044,119026.99062544627,-78584.2587025745,6430569.867899753,-2516.7740529876855,-3529.5859752380034,-148.96593470588664,-0.6536776130813783,0.5300971650284441,-9.42949191666712
320.7000000000044,118775.30995175832,-78937.21464961319,6430554.924158818,-2516.8393977086916,-3529.532934313754,-149.90885874253084,-0.6532164603412063,0.530721624818277,-9.42898688371797
320.80000000000445,118523.62274590442,-79290.16528943741,6430539.886128005,-2516.904696279754,-3529.4798309130397,-150.85173208263066,-0.6527546815048816,0.5313467434460719,-9.428477915930943
320.90000000000447,118271.92901250225,-79643.11061579596,6430524.753812402,-2516.9699486449927,-3529.426664965065,-151.79455432571746,-0.6522923169516952,0.5319725551088296,-9.427964966739909
321.0000000000045,118020.2287561753,-79996.05062243059,6430509.5272171395,-2517.035154743144,-3529.373436402018,-152.73732507597907,-0.6518293139355019,0.5325990281561342,-9.427448012861804
321.1000000000045,117768.52198155351,-80348.98530307652,6430494.206347386,-2517.10031450778,-3529.3201451594337,-153.68004392829025,-0.6513657041067173,0.5332261865986463,-9.426926984447435
321.20000000000454,117516.80869327363,-80701.91465146263,6430478.791208354,-2517.1654278839655,-3529.266791164698,-154.622710472869,-0.6509015380286994,0.5338540726369198,-9.42640192806279
321.30000000000456,117265.0888959766,-81054.83866130962,6430463.281805292,-2517.2304948153856,-3529.2133743449062,-155.56532431390323,-0.6504367447631352,0.5344826447979961,-9.4258727738591
321.4000000000046,117013.36259431044,-81407.75732633178,6430447.678143491,-2517.295515232918,-3529.1598946357385,-156.50788502764124,-0.6499712842922577,0.5351118765246303,-9.425339475269812
321.5000000000046,116761.6297929299,-81760.67064023693,6430431.980228286,-2517.360489072244,-3529.1063519696013,-157.45039220895762,-0.6495051984528233,0.5357418016500252,-9.424802102144259
321.6000000000046,116509.89049649588,-82113.57859672586,6430416.188065049,-2517.425416272609,-3529.0527462754085,-158.39284544807052,-0.649038526535003,0.5363724554603013,-9.42426053806712
321.70000000000465,116258.14470967527,-82466.48118949217,6430400.301659197,-2517.490296777551,-3528.999077478509,-159.33524431657148,-0.648571219789881,0.5370038092199736,-9.423714783038395
321.8000000000047,116006.39243714025,-82819.37841222172,6430384.321016186,-2517.555130516567,-3528.9453455135645,-160.27758840467862,-0.6481032549343927,0.5376358501961164,-9.42316486034115
321.9000000000047,115754.63368357184,-83172.27025859505,6430368.246141516,-2517.619917428538,-3528.89155030847,-161.21987728864013,-0.6476346974521567,0.5382686307710769,-9.422610676843124
322.0000000000047,115502.86845365443,-83525.15672228357,6430352.077040728,-2517.6846574560573,-3528.83769178741,-162.16211054004768,-0.6471654945924804,0.5389021200243089,-9.422052162695127
322.10000000000474,115251.09675208051,-83878.03779695269,6430335.813719408,-2517.7493505274565,-3528.783769884465,-163.1042877211796,-0.6466955921494795,0.5395362819398225,-9.421489364463287
322.20000000000476,114999.31858354883,-84230.91347626063,6430319.456183184,-2517.813996574487,-3528.7297845310222,-164.04640841294076,-0.6462250785260389,0.5401711881858,-9.420922305430668
322.3000000000048,114747.5339527655,-84583.78375385905,6430303.004437725,-2517.8785955431617,-3528.675735646828,-164.98847218226615,-0.6457539540859566,0.5408068445830074,-9.420350869181949
322.4000000000048,114495.74286444008,-84936.64862339015,6430286.4584887475,-2517.9431473653044,-3528.6216231621056,-165.93047858677758,-0.6452821311539434,0.541443190013401,-9.419775055717128
322.50000000000483,114243.94532329233,-85289.50807849164,6430269.818342008,-2518.0076519693926,-3528.567447008825,-166.87242719341,-0.644809689765533,0.5420802928709822,-9.419194865036065
322.60000000000485,113992.14133404609,-85642.36211279208,6430253.084003309,-2518.0721093032575,-3528.5132071035314,-167.81431755978522,-0.6443366226447678,0.5427181531557511,-9.418610204006928
322.7000000000049,113740.33090143156,-85995.2107199125,6430236.255478496,-2518.1365192939215,-3528.458903378194,-168.75614923421182,-0.6438628319300178,0.5433567013823123,-9.418021026063162
322.8000000000049,113488.51403018719,-86348.05389346788,6430219.332773462,-2518.2008818696436,-3528.404535763255,-169.69792176499828,-0.6433883550924648,0.5439959728390604,-9.417427424337168
322.9000000000049,113236.69072505752,-86700.89162706531,6430202.315894143,-2518.26519696494,-3528.350104183626,-170.63963471907968,-0.6429132532501528,0.5446360199128902,-9.41682932897975
323.00000000000495,112984.86099079408,-87053.72391430476,6430185.204846518,-2518.3294645202936,-3528.2956085592723,-171.58128763079466,-0.6424374943888682,0.5452768244139076,-9.416226646858652
323.10000000000497,112733.02483215334,-87406.55074877733,6430167.999636617,-2518.393684463818,-3528.2410488187434,-172.52288004845184,-0.6419610363080569,0.5459183605124631,-9.415619424540003
323.200000000005,112481.1822539012,-87759.37212406867,6430150.700270508,-2518.4578567275553,-3528.18642488717,-173.4644115157031,-0.6414839135685175,0.5465606587675788,-9.41500754560848
323.300000000005,112229.33326080772,-88112.18803375492,6430133.306754313,-2518.5219812465316,-3528.13173668699,-174.40588155757396,-0.6410061181666967,0.5472037213620417,-9.414391010064085
323.40000000000504,111977.47785765179,-88464.99847140623,6430115.819094197,-2518.5860579511886,-3528.0769841428973,-175.34728971771634,-0.6405276297299132,0.5478475402922987,-9.413769864472945
323.50000000000506,111725.61604921737,-88817.80343058366,6430098.23729637,-2518.6500867724776,-3528.0221671789313,-176.28863553046898,-0.6400484406184114,0.5484921137393602,-9.413144038985868
323.6000000000051,111473.74784029718,-89170.60290484218,6430080.561367091,-2518.7140676393124,-3527.9672857201494,-177.22991852551394,-0.6395685795722239,0.5491374718984504,-9.41251346375366
323.7000000000051,111221.87323568939,-89523.39688772785,6430062.791312665,-2518.778000488392,-3527.9123396845516,-178.17113822322014,-0.639088030584244,0.5497836071298139,-9.411878068927129
323.8000000000051,110969.99224019938,-89876.18537277925,6430044.927139446,-2518.8418852454292,-3527.8573289987235,-179.1122941392998,-0.6386067565470879,0.5504304972417798,-9.411237877789338
323.90000000000515,110718.10485864019,-90228.96835352776,6430026.968853837,-2518.9057218397015,-3527.8022535851032,-180.05338579877844,-0.6381247785610326,0.5510781677001998,-9.410592960189481
324.0000000000052,110466.21109583133,-90581.74582349643,6430008.916462286,-2518.9695102011415,-3527.7471133651834,-180.99441273133812,-0.6376420911668361,0.5517266174136803,-9.409943222995302
324.1000000000052,110214.31095659985,-90934.51777620096,6429990.769971291,-2519.033250257935,-3527.6919082616205,-181.93537444337792,-0.6371587191073019,0.5523758747584561,-9.409288479942283
324.2000000000052,109962.40444577963,-91287.28420514891,6429972.529387398,-2519.096941944963,-3527.6366381902317,-182.876270427327,-0.6366746525598872,0.5530259415535163,-9.408628777596412
324.30000000000524,109710.49156821074,-91640.04510383916,6429954.194717205,-2519.160585188447,-3527.5813030733098,-183.81710019889763,-0.636189822762245,0.5536767650481684,-9.407964255656502
324.40000000000526,109458.57232874182,-91992.80046576374,6429935.765967358,-2519.2241799095154,-3527.525902837222,-184.75786327845873,-0.6357042650050435,0.554328380167009,-9.40729477442374
324.5000000000053,109206.64673222872,-92345.55028440677,6429917.243144549,-2519.287726041448,-3527.4704373972763,-185.6985591537828,-0.6352180229440284,0.5549808342037624,-9.406620194199881
324.6000000000053,108954.71478353342,-92698.29455324335,6429898.626255527,-2519.3512235141043,-3527.4149066703812,-186.63918731729913,-0.6347310740237311,0.5556341151530988,-9.405940538267991
324.70000000000533,108702.77648752579,-93051.033265741,6429879.915307086,-2519.4146722562527,-3527.3593105742457,-187.57974726143684,-0.6342433847747465,0.5562881997319536,-9.405255829911134
324.80000000000535,108450.83184908205,-93403.76641535836,6429861.110306075,-2519.4780721910593,-3527.303649030435,-188.5202384832818,-0.6337548958980201,0.5569430464673685,-9.40456602256318
324.9000000000054,108198.88087308746,-93756.49399554725,6429842.211259389,-2519.5414232354324,-3527.247921964952,-189.4606604659499,-0.6332656575976595,0.557598705563451,-9.403871069658003
325.0000000000054,107946.92356443485,-94109.21599975151,6429823.218173982,-2519.604725322579,-3527.192129289322,-190.40101269721382,-0.6327757524557835,0.5582552552367456,-9.4031709711956
325.1000000000054,107694.95992802283,-94461.93242140528,6429804.13105685,-2519.6679783859236,-3527.136270913905,-191.34129466018945,-0.6322850960712839,0.5589126303674313,-9.40246561076065
325.20000000000545,107442.98996875755,-94814.64325393445,6429784.94991505,-2519.731182341793,-3527.0803467632486,-192.28150581936637,-0.6317936215053506,0.5595707785686137,-9.401754965070092
325.30000000000547,107191.01369155436,-95167.34849075809,6429765.674755686,-2519.7943371102247,-3527.024356758191,-193.2216456532039,-0.6313014142504855,0.560229784602925,-9.40103903412392
325.4000000000055,106939.0311013354,-95520.04812528625,6429746.305585919,-2519.857442624643,-3526.968300806328,-194.16171362619158,-0.6308084957707636,0.5608896775787432,-9.400317817922138
325.5000000000055,106687.04220302931,-95872.74215091951,6429726.842412961,-2519.920498809379,-3526.9121788226753,-195.10170921678875,-0.6303147860306512,0.5615503909210562,-9.39959129318168
325.60000000000554,106435.0470015734,-96225.43056105095,6429707.285244076,-2519.9835055818494,-3526.8559907281438,-196.04163188482835,-0.6298202635660732,0.56221191371138,-9.398859273638033
325.70000000000556,106183.04550191283,-96578.1133490653,6429687.634086584,-2520.046462862092,-3526.799736439933,-196.98148107151678,-0.6293249920416589,0.5628743132545962,-9.398121829140388
325.8000000000056,105931.03770900087,-96930.7905083391,6429667.888947861,-2520.1093705802577,-3526.743415865493,-197.92125625065685,-0.6288289747315892,0.5635375982818542,-9.397379006254875
325.9000000000056,105679.02362779666,-97283.46203223856,6429648.049835334,-2520.1722286570384,-3526.6870289202766,-198.86095687276818,-0.6283321577937776,0.5642017295029828,-9.396630595433914
326.0000000000056,105427.00326326935,-97636.12791412331,6429628.116756487,-2520.2350370118165,-3526.630575519592,-199.80058236974406,-0.6278345583267246,0.5648667323838333,-9.395876643243634
326.10000000000565,105174.97662039418,-97988.78814734264,6429608.08971886,-2520.297795568704,-3526.5740555738,-200.74013220141734,-0.6273361748752387,0.5655326120175765,-9.395117149684035
326.2000000000057,104922.94370415549,-98341.44272523823,6429587.968730046,-2520.3605042467916,-3526.5174689971886,-201.6796057996813,-0.6268369896132238,0.5661993618558503,-9.394352021622861
326.3000000000057,104670.90451954471,-98694.09164114224,6429567.7537977,-2520.4231629666265,-3526.4608157014286,-202.61900260574234,-0.6263369905353496,0.5668669789882718,-9.39358125906011
326.4000000000057,104418.85907156205,-99046.73488837868,6429547.444929525,-2520.4857716448987,-3526.404095601391,-203.55832205149375,-0.6258361871003613,0.5675354797857455,-9.392804768863524
326.50000000000574,104166.80736521562,-99399.37246026268,6429527.042133289,-2520.5483302040466,-3526.3473086054714,-204.49756355951547,-0.6253345847652269,0.5682048798915802,-9.39202252775004
326.60000000000576,103914.74940552113,-99752.00435009993,6429506.545416813,-2520.610838561852,-3526.2904546254126,-205.43672655704418,-0.6248321547899138,0.5688751600244885,-9.391234535719658
326.7000000000058,103662.68519750313,-100104.63055118792,6429485.954787978,-2520.6732966350046,-3526.2335335734665,-206.37581046665983,-0.6243289306438272,0.5695463616574286,-9.390440769489171
326.8000000000058,103410.61474619401,-100457.25105681478,6429465.27025472,-2520.7357043479806,-3526.176545353081,-207.31481471094244,-0.6238249025044242,0.5702184862455919,-9.389641135926748
326.90000000000583,103158.53805663342,-100809.8658602587,6429444.491825036,-2520.7980616155055,-3526.1194898762174,-208.2537386938456,-0.6233200139830334,0.5708914864952542,-9.388835588465835
327.00000000000585,102906.4551338708,-101162.47495479019,6429423.619506981,-2520.860368350777,-3526.062367055782,-209.19258182863604,-0.6228143083716025,0.5715654126105228,-9.388024103823508
327.1000000000059,102654.36598296315,-101515.07833367001,6429402.65330867,-2520.92262447718,-3526.0051767936952,-210.13134351461073,-0.6223077951288765,0.572240286055473,-9.387206658716703
327.2000000000059,102402.27060897525,-101867.67599014909,6429381.593238278,-2520.984829909803,-3525.947918998571,-211.0700231603798,-0.6218004011292074,0.5729160449844647,-9.386383206579294
327.3000000000059,102150.16901698108,-102220.26791746989,6429360.439304038,-2521.0469845574057,-3525.8905935846983,-212.00862015592702,-0.6212921620293352,0.5735927323256479,-9.385553700845149
327.40000000000595,101898.06121206365,-102572.85410886619,6429339.191514247,-2521.109088342209,-3525.8332004521058,-212.94713390054926,-0.6207830952915582,0.5742703753638638,-9.384718118231204
327.50000000000597,101645.94719931252,-102925.43455756047,6429317.849877258,-2521.171141176464,-3525.7757395096255,-213.8855637795737,-0.620273145250253,0.5749489297157709,-9.383876295756009
327.600000000006,101393.82698382824,-103278.00925676827,6429296.414401491,-2521.233142971259,-3525.7182106661626,-214.8239091597009,-0.6197623508340667,0.5756284426750936,-9.383028349834886
327.700000000006,101141.70057071815,-103630.57819969386,6429274.885095426,-2521.295093646631,-3525.6606138210905,-215.7621694495411,-0.6192506949444989,0.5763089062382787,-9.382174280467835
327.80000000000604,100889.5679650988,-103983.14137953265,6429253.261967601,-2521.356993110248,-3525.602948884915,-216.70034401579488,-0.6187381681228047,0.5769903254984963,-9.381313854824212
327.90000000000606,100637.42917209599,-104335.698789471,6429231.545026623,-2521.4188412802555,-3525.5452157559907,-217.63843222050636,-0.6182247969262293,0.5776727364717368,-9.380447072904017
328.0000000000061,100385.28419684264,-104688.25042268401,6429209.734281157,-2521.480638069633,-3525.4874143376205,-218.5764334303761,-0.6177105144159628,0.5783560769485625,-9.379573957990315
328.1000000000061,100133.13304448195,-105040.79627233869,6429187.829739937,-2521.5423833831387,-3525.429544540601,-219.51434701210485,-0.6171953187730157,0.5790403582067076,-9.378694510083108
328.2000000000061,99880.9757201659,-105393.33633159229,6429165.831411755,-2521.604077133388,-3525.371606265979,-220.45217233239316,-0.6166792529255379,0.5797256373624396,-9.377808589484005
328.30000000000615,99628.81222905515,-105745.87059359204,6429143.73930547,-2521.665719233724,-3525.3135994131285,-221.38990873000208,-0.6161623288788596,0.5804119347884397,-9.37691614962688
328.4000000000062,99376.64257631903,-106098.39905147508,6429121.553430009,-2521.7273095991636,-3525.2555238790214,-222.32755556231896,-0.6156445131635756,0.5810992275654414,-9.376017190511732
328.5000000000062,99124.4667671352,-106450.92169836801,6429099.273794358,-2521.7888481363566,-3525.1973795676154,-223.26511216810485,-0.6151257501186103,0.5817874698549117,-9.375111642289369
328.6000000000062,98872.28480669165,-106803.43852738876,6429076.900407575,-2521.8503347491874,-3525.1391663850504,-224.20257789077726,-0.6146060604804428,0.5824766903968833,-9.37419950495979
328.70000000000624,98620.09670018526,-107155.94953164518,6429054.4332787795,-2521.9117693484527,-3525.080884229536,-225.13995206909723,-0.6140854573457968,0.5831669142934099,-9.373280662107675
328.80000000000626,98367.90245282184,-107508.45470423483,6429031.872417161,-2521.9731518406566,-3525.0225330021917,-226.07723402319922,-0.6135639421698639,0.5838581597321117,-9.372355090449958
328.9000000000063,98115.70206981701,-107860.95403824578,6429009.217831975,-2522.0344821368867,-3524.9641125975895,-227.01442308718765,-0.6130415291407614,0.5845504514557923,-9.371422789986639
329.0000000000063,97863.49555639435,-108213.4475267545,6428986.469532544,-2522.0957601464847,-3524.9056229119005,-227.95151858119698,-0.6125181836976907,0.585243760360621,-9.370483667585463
329.10000000000633,97611.2829177876,-108565.93516282832,6428963.627528259,-2522.1569857736263,-3524.8470638455174,-228.88851982070517,-0.6119938963819068,0.5859380915352208,-9.369537676680297
329.20000000000636,97359.06415923951,-108918.41693952377,6428940.69182858,-2522.218158925761,-3524.7884352935935,-229.82542611653346,-0.6114686559156755,0.5866334435266739,-9.368584770705015
329.3000000000064,97106.83928600233,-109270.8928498872,6428917.662443035,-2522.2792795048094,-3524.729737156812,-230.7622367748466,-0.6109424619351987,0.5873298272489166,-9.367624879810423
329.4000000000064,96854.60830333843,-109623.36288695529,6428894.539381225,-2522.340347418148,-3524.6709693281437,-231.69895109249597,-0.6104153249906152,0.5880272681678007,-9.366657980713457
329.5000000000064,96602.37121651859,-109975.82704375299,6428871.322652817,-2522.4013625698076,-3524.6121317031784,-232.63556837098972,-0.6098872137953072,0.5887257397260808,-9.365684073414117
329.60000000000645,96350.12803082436,-110328.28531329609,6428848.01226755,-2522.4623248609073,-3524.5532241801984,-233.57208790717922,-0.6093581196181255,0.5894252470169273,-9.364703064780146
329.70000000000647,96097.87875154629,-110680.73768858919,6428824.608235235,-2522.5232341937312,-3524.494246653775,-234.50850898394617,-0.6088280748370815,0.5901258442462244,-9.363714861679286
329.8000000000065,95845.6233839855,-111033.184162627,6428801.110565754,-2522.5840904758747,-3524.435199011349,-235.4448308795155,-0.6082970630812705,0.5908275157706633,-9.362719440828474
329.9000000000065,95593.361933451,-111385.62472839162,6428777.519269059,-2522.6448936063475,-3524.376081150621,-236.3810528721123,-0.6077650494260961,0.5915302364881901,-9.361716755661579
330.00000000000654,95341.09440526411,-111738.05937885729,6428753.834355179,-2522.70564348576,-3524.3168929640515,-237.31717423064825,-0.6072320713427399,0.592234070063434,-9.360706759612473
330.10000000000656,95088.82080475373,-112090.48810698459,6428730.055834213,-2522.766340020616,-3524.257634336608,-238.2531942240352,-0.6066980837202648,0.592938970657862,-9.359689452681156
330.2000000000066,94836.54113725988,-112442.91090572477,6428706.183716334,-2522.826983102504,-3524.19830516992,-239.1891121211849,-0.6061630796465111,0.593644944819836,-9.358664718452307
330.3000000000066,94584.25540813312,-112795.32776801873,6428682.218011789,-2522.8875726365454,-3524.138905347644,-240.1249271677261,-0.605627088225309,0.5943520409344741,-9.357632440510745
330.4000000000066,94331.96362273245,-113147.73868679446,6428658.158730901,-2522.948108520149,-3524.079434761733,-241.06063860928748,-0.6050900625244583,0.5950602149822327,-9.356592642139109
330.50000000000665,94079.66578642897,-113500.14365497124,6428634.005884067,-2523.0085906490503,-3524.0198933046477,-241.99624569615435,-0.6045520320161348,0.5957695175310174,-9.355545323337825
330.6000000000067,93827.36190460253,-113852.54266545555,6428609.759481762,-2523.0690189265524,-3523.9602808582267,-242.93174767395547,-0.6040130010659132,0.5964799682259134,-9.354490390974496
330.7000000000067,93575.05198264355,-114204.93571114304,6428585.419534532,-2523.1293932492636,-3523.9005973110025,-243.86714377434967,-0.6034729063684146,0.5971915030384941,-9.353427728633795
330.8000000000067,93322.73602595256,-114557.32278491791,6428560.986053007,-2523.189713507826,-3523.840842557619,-244.80243321968265,-0.6029317497449022,0.5979041394310575,-9.352357289749596
330.90000000000674,93070.41403994187,-114909.70387965473,6428536.459047888,-2523.2499795992126,-3523.781016483116,-245.73761523230002,-0.6023895879478454,0.5986179625323078,-9.351279120888028
331.00000000000676,92818.0860300326,-115262.0789882147,6428511.83852996,-2523.3101914254157,-3523.7211189651125,-246.6726890438607,-0.6018463973303819,0.599332954152351,-9.35019310563377
331.1000000000068,92565.75200165667,-115614.44810344791,6428487.12451008,-2523.3703488786787,-3523.6611498922857,-247.6076538534272,-0.6013021145916807,0.6000490513541535,-9.349099104288433
331.2000000000068,92313.41196025675,-115966.81121819331,6428462.31699919,-2523.430451848334,-3523.6011091548417,-248.5425088647188,-0.6007567426421245,0.6007662763293864,-9.347997163418148
331.30000000000683,92061.06591128689,-116319.16832527904,6428437.416008307,-2523.490500227207,-3523.54099663702,-249.47725328611125,-0.6002103273202465,0.6014846981996467,-9.346887213173723
331.40000000000686,91808.7138602112,-116671.51941752087,6428412.421548532,-2523.550493913798,-3523.4808122152017,-250.41188630735397,-0.5996628420688013,0.6022042969560512,-9.345769183705961
331.5000000000069,91556.35581250401,-117023.86448772224,6428387.333631045,-2523.610432795621,-3523.4205557776286,-251.34640712285287,-0.5991142665151076,0.6029250656864399,-9.344643028448736
331.6000000000069,91303.99177365196,-117376.20352867656,6428362.152267108,-2523.670316767101,-3523.3602272020644,-252.28081491304414,-0.5985646133920912,0.6036470356774308,-9.343508677552855
331.7000000000069,91051.62174915048,-117728.53653316281,6428336.877468063,-2523.7301457182994,-3523.299826370493,-253.21510885836386,-0.5980138350422298,0.6043701599990972,-9.34236599131993
331.80000000000695,90799.24574450818,-118080.86349395082,6428311.509245336,-2523.7899195341097,-3523.2393531700645,-254.14928811130855,-0.59746196639012,0.6050945004970788,-9.341214993033027
331.90000000000697,90546.86376524354,-118433.18440379699,6428286.04761044,-2523.8496381115774,-3523.1788074703936,-255.0833518569709,-0.5969090190772939,0.6058200884579933,-9.340055682692146
332.000000000007,90294.47581688575,-118785.49925544506,6428260.492574965,-2523.909301337925,-3523.118189152373,-256.0172992478474,-0.5963549116130261,0.6065468322047749,-9.338887874032773
332.100000000007,90042.08190497584,-119137.80804162762,6428234.844150591,-2523.9689090939,-3523.0574981039526,-256.9511294317779,-0.5957996607320193,0.6072747706615229,-9.337711590337827
332.20000000000704,89789.68203506686,-119490.11075506601,6428209.102349078,-2524.0284612700716,-3522.9967341982406,-257.8848415659154,-0.5952433300989025,0.6080040056961916,-9.33652678504175
332.30000000000706,89537.27621272171,-119842.40738846743,6428183.2671822775,-2524.08795775992,-3522.9358973028134,-258.81843478878665,-0.5946858600508234,0.6087344740079496,-9.335333271879316
332.4000000000071,89284.86444351476,-120194.69793452673,6428157.3386621205,-2524.147398442082,-3522.874987303439,-259.7519082202917,-0.5941272149355895,0.6094661450332275,-9.334131050850525
332.5000000000071,89032.44673303318,-120546.98238592828,6428131.316800633,-2524.206783202907,-3522.8140040738067,-260.6852609989572,-0.5935674169448717,0.6101990653404277,-9.332920145239294
332.6000000000071,88780.02308687406,-120899.26073534165,6428105.201609921,-2524.266111925471,-3522.752947490371,-261.61849224933997,-0.5930064642596806,0.6109332487538698,-9.331700368780258
332.70000000000715,88527.59351064797,-121251.53297542651,6428078.993102184,-2524.325384495759,-3522.691817424056,-262.55160107271365,-0.5924443656111652,0.6116687261963735,-9.330471744756476
332.8000000000072,88275.1580099748,-121603.79909882662,6428052.691289706,-2524.384600798593,-3522.6306137451315,-263.4845865982917,-0.5918810533329197,0.6124054234531713,-9.329234180036263
332.9000000000072,88022.71659048814,-121956.0590981757,6428026.296184864,-2524.4437607064256,-3522.5693363393652,-264.41744790872133,-0.5913165517994022,0.6131433907283705,-9.327987558204295
333.0000000000072,87770.2692578334,-122308.31296609466,6427999.807800124,-2524.502864108953,-3522.507985066986,-265.35018410993297,-0.5907509075767414,0.6138827095126967,-9.326731879260006
333.10000000000724,87517.81601766623,-122660.56069518926,6427973.226148042,-2524.561910887941,-3522.4465597974627,-266.28279428457375,-0.590184060638287,0.6146233165053184,-9.325466980221943
333.20000000000726,87265.35687565569,-123012.80227805431,6427946.5512412675,-2524.6209009210806,-3522.3850604036847,-267.2152775059778,-0.5896159942493364,0.6153652058854697,-9.324192930939871
333.3000000000073,87012.8918374819,-123365.03770727015,6427919.783092541,-2524.679834086791,-3522.3234867562855,-268.14763287076215,-0.5890467058633047,0.6161083918412678,-9.322909684847657
333.4000000000073,86760.42090883822,-123717.26697540573,6427892.921714693,-2524.7387102622533,-3522.2618387253165,-269.07985944294774,-0.5884761983905745,0.6168529005661602,-9.32161700911409
333.50000000000733,86507.94409542934,-124069.49007501538,6427865.967120652,-2524.797529326469,-3522.2001161761723,-270.0119562725854,-0.587904469284561,0.6175987447930725,-9.320314857173043
333.60000000000736,86255.46140297281,-124421.70699864112,6427838.919323439,-2524.8562911561103,-3522.138318976358,-270.94392241438277,-0.5873315025381572,0.618345918701239,-9.319003229025084
333.7000000000074,86002.972837198,-124773.91773881081,6427811.778336169,-2524.9149956269766,-3522.076446992432,-271.87575691839083,-0.5867572825080545,0.619094423382053,-9.317682031537954
333.8000000000074,85750.4784038473,-125126.12228803977,6427784.544172055,-2524.973642612612,-3522.0145000916814,-272.8074588206908,-0.5861818168317344,0.6198442904859304,-9.316351218144959
333.9000000000074,85497.97810867536,-125478.3206388293,6427757.216844405,-2525.032231990343,-3521.952478134335,-273.73902716202025,-0.5856051116983086,0.6205955447511268,-9.31501076556303
334.00000000000745,85245.47195744912,-125830.5127836668,6427729.796366623,-2525.0907636349516,-3521.890380982731,-274.6704609738038,-0.5850271285452016,0.6213481527082373,-9.313660534094637
334.10000000000747,84992.95995594826,-126182.69871502601,6427702.28275221,-2525.149237416052,-3521.828208503793,-275.6017592688396,-0.5844478644574828,0.6221021310919645,-9.31230038404054
334.2000000000075,84740.44210996579,-126534.87842536771,6427674.676014769,-2525.207653207843,-3521.7659605565127,-276.53292105061234,-0.5838673288961709,0.6228575108251282,-9.31093026883461
334.3000000000075,84487.91842530658,-126887.05190713747,6427646.976168,-2525.2660108818313,-3521.703637001628,-277.46394532260695,-0.5832854767503287,0.6236142493433764,-9.309550211760481
334.40000000000754,84235.38890778931,-127239.2191527682,6427619.183225704,-2525.324310303193,-3521.641237706644,-278.39483109296486,-0.5827023127493288,0.6243723761143373,-9.30816014296896
334.50000000000756,83982.85356324582,-127591.38015467896,6427591.2972017815,-2525.382551344381,-3521.578762526405,-279.32557735120116,-0.5821178689073845,0.6251319558940338,-9.306759876194961
334.6000000000076,83730.31239752032,-127943.53490527364,6427563.318110234,-2525.4407338769747,-3521.516211315465,-280.2561830682043,-0.5815321153930696,0.6258929672183908,-9.305349341589293
334.7000000000076,83477.76541647031,-128295.68339694222,6427535.245965168,-2525.49885776746,-3521.4535839329615,-281.18664721951944,-0.5809450067316491,0.6266553638850777,-9.303928539152809
334.8000000000076,83225.21262596671,-128647.8256220604,6427507.08078079,-2525.556922878321,-3521.390880242688,-282.11696877603526,-0.5803565567474424,0.627419186275659,-9.302497375752397
334.90000000000765,82972.65403189453,-128999.96157299091,6427478.822571413,-2525.6149290788094,-3521.3281000957063,-283.04714669467035,-0.5797667909063012,0.6281844995099554,-9.301055758255801
335.0000000000077,82720.08964015084,-129352.0912420797,6427450.471351451,-2525.6728762365024,-3521.265243342786,-283.97717992768685,-0.5791756564575328,0.6289512406509337,-9.299603593531334
335.1000000000077,82467.51945664712,-129704.21462165963,6427422.027135427,-2525.730764210101,-3521.202309847576,-284.90706741337704,-0.5785831512183498,0.6297194289798813,-9.298140811729798
335.2000000000077,82214.9434873087,-130056.33170404937,6427393.489937969,-2525.788592866746,-3521.13929945699,-285.83680809003323,-0.5779893170255086,0.6304891601756412,-9.296667366284499
335.30000000000774,81962.36173807365,-130408.44248155119,6427364.859773809,-2525.846362073506,-3521.076212015541,-286.76640088663436,-0.5773940953075504,0.6312603618424347,-9.29518311749705
335.40000000000776,81709.77421489389,-130760.54694645264,6427336.136657791,-2525.9040716858076,-3521.0130473846216,-287.69584471353306,-0.5767974362241656,0.6320329739513382,-9.293688042084955
335.5000000000078,81457.18092373638,-131112.64509102827,6427307.320604866,-2525.961721560751,-3520.9498054207506,-288.6251384950518,-0.5761994048951746,0.6328071274741358,-9.292182023632895
335.6000000000078,81204.58187058162,-131464.73690753695,6427278.411630092,-2526.0193115667867,-3520.8864859591267,-289.55428111826006,-0.5755999980463967,0.6335828424197112,-9.29066496900804
335.70000000000783,80951.9770614229,-131816.82238822026,6427249.409748643,-2526.07684156036,-3520.8230888522667,-290.4832714888538,-0.5749991385526811,0.6343600165563125,-9.289136854927326
335.80000000000786,80699.36650226943,-132168.90152530756,6427220.314975794,-2526.134311394497,-3520.7596139558154,-291.41210848924595,-0.5743968617024224,0.6351387324683321,-9.287597471844029
