epoch_utc,x_km,y_km,z_km,vx_kmps,vy_kmps,vz_kmps,ax_kmps2,ay_kmps2,az_kmps2,ax_g,ay_g,az_g,nis,did_update,R_inflation,R_floor_std_m,Nsats,beta_min_deg,beta_mean_deg,condA
2025-01-01T00:01:17.000000Z,3754.945682476884,1786.3138998217237,4943.024827963592,-2.161257372633133,-2.956346327386044,2.0165032411682726,-0.009346032680980807,0.002061574822922796,-0.010128863801275059,-0.9530301051817702,0.21022212712014765,-1.0328566637205425,0.5205332712344216,True,1.0,100.0,8,,,
2025-01-01T00:01:18.000000Z,3752.7914219624336,1783.3560059249605,4945.04849687247,-2.165863723735239,-2.955211693511604,2.0113442260763637,-0.008382858981155582,0.0018981046014063135,-0.009118365211825042,-0.8548137214191984,0.1935528035982026,-0.9298144842351916,0.01977776855749512,True,1.0,100.0,8,,,
2025-01-01T00:01:19.000000Z,3750.6632259239764,1780.3724152538282,4947.008129092388,-2.156937491435907,-2.9655036400546644,1.9824233148815595,-0.004804503488303535,-0.0006377217609480216,-0.01327478004058755,-0.4899230102332126,-0.06502952190075321,-1.3536508431102925,0.36502195524624015,True,1.0,100.0,8,,,
2025-01-01T00:01:20.000000Z,3748.478053385999,1777.4077480229084,4949.0393676051945,-2.1726278726611854,-2.965432911190902,1.9921175662375117,-0.007095159762765154,-0.0004425945593860967,-0.008517398093049477,-0.7235049443760259,-0.04513208479818253,-0.868532892786984,0.2789310249441408,True,1.0,100.0,8,,,
2025-01-01T00:01:21.000000Z,3746.3239983505655,1774.416355411114,4951.0879843589155,-2.171021971694906,-2.9759866594600415,2.0083615594496798,-0.005383820658116003,-0.0024249261025696737,-0.0034696761847777787,-0.5489969212846387,-0.2472736462063675,-0.3538085059401303,0.3234351411136019,True,1.0,100.0,8,,,
2025-01-01T00:01:22.000000Z,3744.1780438746273,1771.4203849446037,4953.106133854266,-2.1651202631455386,-2.9859373621083685,2.0093880888233424,-0.0030885080500066917,-0.003933718489331163,-0.002593745451564682,-0.31494017325046697,-0.40112765208620305,-0.2644884289298264,0.08317166317819694,True,1.0,100.0,8,,,
2025-01-01T00:01:23.000000Z,3742.0092612209505,1768.3704917384812,4955.1705576660015,-2.169657620421583,-3.0150701528258845,2.029628809112489,-0.003501662909087941,-0.009055879899397098,0.002033964367867943,-0.3570702440780431,-0.923442755619615,0.20740664425343444,0.4776960914189107,True,1.0,100.0,8,,,
2025-01-01T00:01:24.000000Z,3739.81206184334,1765.4375851680988,4957.076595038776,-2.182735965752947,-2.989297270440452,1.9809862284569582,-0.0052664717608074795,-0.002062057604186608,-0.008272995298066639,-0.5370306639685805,-0.21027135710835074,-0.843610743532872,1.5816255190326676,True,1.0,100.0,8,,,
2025-01-01T00:01:25.000000Z,3737.6128232434207,1762.4752776128948,4959.028354628369,-2.1934492466152733,-2.9800350761630883,1.9626152877826268,-0.006335516398634334,0.00022629105691682585,-0.010304942352348521,-0.6460428789274966,0.023075265958999846,-1.0508116790492696,0.10504662554996727,True,1.0,100.0,8,,,
2025-01-01T00:01:26.000000Z,3735.37711497703,1759.4966486763597,4960.918262813821,-2.215528683344277,-2.9798660082658754,1.924692917287446,-0.009508110395966982,9.328549395386208e-05,-0.0159535729519774,-0.969557432555152,0.009512473062040765,-1.62681169940575,0.420308731379295,True,1.0,100.0,8,,,
2025-01-01T00:01:27.000000Z,3733.187301729195,1756.5186599779938,4962.8533546185745,-2.212575501738839,-2.978761307357966,1.9161585741253657,-0.006958546081470007,0.00035410959032407285,-0.01445453734875431,-0.7095742258028997,0.03610912904244292,-1.4739526085619767,0.08823832318181049,True,1.0,100.0,8,,,
2025-01-01T00:01:28.000000Z,3730.930764512417,1753.5464223979063,4964.809382759094,-2.236427381117769,-2.9757288709449634,1.9213571892884733,-0.010482114925990918,0.0009206878911311464,-0.010354854191010263,-1.0688782536330876,0.09388403696788877,-1.0559012701595614,0.2951965661377601,True,1.0,100.0,8,,,
2025-01-01T00:01:29.000000Z,3728.7395731795496,1750.5268094467601,4966.782012754559,-2.2266463764423916,-2.992508727985031,1.9337353388696221,-0.006413364049381987,-0.002609939402723741,-0.005776784382818125,-0.653981130088459,-0.2661397523847329,-0.5890680694037337,0.49979443569313786,True,1.0,100.0,8,,,
2025-01-01T00:01:30.000000Z,3726.5273712650824,1747.5285405092611,4968.722422918659,-2.2258645468166063,-2.9968137081793413,1.9317761027524452,-0.004946095662026824,-0.0029305392555271106,-0.0050146761650947105,-0.5043613937508552,-0.2988318391629262,-0.5113546588381058,0.028379849365465986,True,1.0,100.0,8,,,
2025-01-01T00:01:31.000000Z,3724.3548072913673,1744.4780188516731,4970.692944475199,-2.208328484862751,-3.020764229524339,1.9431644077127186,-0.00041309543265849024,-0.007158711943820093,-0.0017552755464775825,-0.04212401101889945,-0.7299854633152089,-0.1789882932986884,0.49041717870495183,True,1.0,100.0,8,,,
2025-01-01T00:01:32.000000Z,3722.126745670977,1741.5134343152492,4972.574354096784,-2.216143188217747,-3.003723937203296,1.9167538050902448,-0.0018089569059236523,-0.0022596401871374594,-0.006748052468259864,-0.18446226855487372,-0.23041917343205473,-0.688109850791031,0.5082671412044135,True,1.0,100.0,8,,,
2025-01-01T00:01:33.000000Z,3719.870538747926,1738.49831763511,4974.528605667567,-2.2343670075961786,-3.010197385376445,1.9270147508243185,-0.005247916622205637,-0.003123625909111309,-0.003209654416144606,-0.5351385664019453,-0.31852119827987224,-0.32729366461988607,0.2506417059692421,True,1.0,100.0,8,,,
2025-01-01T00:01:34.000000Z,3717.6639852436665,1735.451705858964,4976.462314825662,-2.22729760792746,-3.027482916524698,1.9268738468646074,-0.0027548721226541084,-0.006001503559918528,-0.002648974474373047,-0.2809187768151314,-0.6119830482293677,-0.27012022192828816,0.1480780202469288,True,1.0,100.0,8,,,
2025-01-01T00:01:35.000000Z,3715.3853884399527,1732.481496186607,4978.393896100726,-2.2503554762849918,-3.008878629720619,1.9272945257870933,-0.006884673100774875,-0.0009772864439670159,-0.001896703537055199,-0.7020412781913167,-0.09965548316367116,-0.19340993479477692,0.4286262447421743,True,1.0,100.0,8,,,
2025-01-01T00:01:36.000000Z,3713.132730506186,1729.4725560399968,4980.28167114216,-2.256539296288204,-3.0098562741964665,1.909505547243002,-0.0066938500263950375,-0.0010143310922892475,-0.005171761269828215,-0.6825827399157752,-0.10343298601349568,-0.5273728816495149,0.1076352394689176,True,1.0,100.0,8,,,
2025-01-01T00:01:37.000000Z,3710.87046111908,1726.4972755633878,4982.151962048785,-2.263824917645584,-2.9966030058223367,1.8894215499131566,-0.0067368541553882956,0.0018865173486854122,-0.008207305220093893,-0.6869679406717172,0.19237123265186504,-0.8369122197788126,0.17607600875293694,True,1.0,100.0,8,,,
2025-01-01T00:01:38.000000Z,3708.5922342002846,1723.4774089486625,4984.010312371274,-2.275059709585255,-3.0048586672617557,1.870065520294142,-0.007654516127415682,-0.00023842863146567007,-0.01051333572847652,-0.7805434197626796,-0.024312954114368318,-1.0720618894807625,0.10694293537774015,True,1.0,100.0,8,,,
2025-01-01T00:01:39.000000Z,3706.278697650193,1720.4556886343976,4985.854664111905,-2.296941807232982,-3.012246457408933,1.851265688754641,-0.010577021293671997,-0.001763395293285137,-0.012193037582574385,-1.0785560098170117,-0.1798162770451823,-1.2433438108400305,0.13705567253916023,True,1.0,100.0,8,,,
2025-01-01T00:01:40.000000Z,3704.0235100301034,1717.4019431914169,4987.7311988440615,-2.288526328006435,-3.0303789670561456,1.8515304199119993,-0.0067423378409775005,-0.005060752795957132,-0.00972111469312532,-0.6875271209819358,-0.5160531675910869,-0.9912778260797847,0.3166430859891632,True,1.0,100.0,8,,,
2025-01-01T00:01:41.000000Z,3701.7468550437493,1714.4281125978534,4989.577274172755,-2.2887098507913484,-3.0110441721643153,1.8417110487759254,-0.005333442856124415,-2.2921304079299466e-05,-0.009709583341396577,-0.5438598151381374,-0.002337322539225879,-0.9901019554482495,0.27374976313979404,True,1.0,100.0,8,,,
2025-01-01T00:01:42.000000Z,3699.4525665673714,1711.367115290501,4991.455156385126,-2.2957301304695434,-3.031481013992457,1.8487195024914735,-0.005780375890844525,-0.004194934629532995,-0.006303669387694975,-0.5894343013000897,-0.4277642854117354,-0.6427953875885215,0.2916705803496341,True,1.0,100.0,8,,,
