epoch_utc,x_est_km,y_est_km,z_est_km,geom_ok,beta_deg,gdop,n_sats,sats,satA,satB,tgt,run_id,P_xx,P_xy,P_xz,P_yx,P_yy,P_yz,P_zx,P_zy,P_zz
2025-01-01 00:05:53+00:00,3213.9681310562514,1082.07286897355,5472.679498697447,1,24.468136884205954,0.1271248701063532,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.0066811115745155835,0.0011459610594561096,-0.000609537954156633,0.0011459610594561098,0.006157471403352841,-0.00030451613647904254,-0.000609537954156633,-0.00030451613647904254,0.003322149621688751
2025-01-01 00:05:54+00:00,3211.8262450222164,1079.685706420053,5473.865921058139,1,24.64432034344382,0.12738286448317818,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.006703192046264757,0.0011417723766097238,-0.0006149768254863669,0.0011417723766097238,0.006184806731841207,-0.00030699313283775716,-0.0006149768254863669,-0.0003069931328377571,0.0033383953858337743
2025-01-01 00:05:55+00:00,3209.4879116860334,1077.0632744303252,5475.111425041163,1,24.827922601873386,0.12764123935231472,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.006725690030667915,0.0011375307066232552,-0.0006205977848980655,0.001137530706623255,0.006211899760538001,-0.0003093814018468648,-0.0006205977848980655,-0.0003093814018468648,0.003354696192188978
2025-01-01 00:05:56+00:00,3207.332592328939,1074.6677646933472,5476.494420166917,1,24.848577870179525,0.12790007795829528,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.006747799003975991,0.0011334737098350825,-0.0006264295581896539,0.0011334737098350825,0.006239511482393453,-0.0003119875234036648,-0.0006264295581896539,-0.0003119875234036648,0.003371119455368563
2025-01-01 00:05:57+00:00,3205.118295814868,1072.0529633076442,5477.706026302179,1,24.803797819932765,0.12815853740857022,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.0067703932790981166,0.001129260188566839,-0.000631958201245828,0.001129260188566839,0.006266759592305159,-0.000314325691003035,-0.0006319582012458281,-0.000314325691003035,0.0033874578393006142
2025-01-01 00:05:58+00:00,3202.6874190689437,1069.7399401459015,5478.840531945368,1,24.760068904883884,0.12841685241414677,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.006793597030823314,0.0011249113297919415,-0.0006373974773295811,0.0011249113297919415,0.006293501075571535,-0.00031653371009155356,-0.0006373974773295811,-0.00031653371009155356,0.003403789877561907
2025-01-01 00:05:59+00:00,3200.496101322979,1067.1520903087896,5480.11837023005,1,24.711140424863665,0.12867609420277318,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.006816341822065615,0.0011208438358421774,-0.0006431109484772129,0.0011208438358421774,0.006320943390876276,-0.0003190749040706137,-0.0006431109484772129,-0.0003190749040706137,0.003420252006339062
2025-01-01 00:06:00+00:00,3198.274075111312,1064.8724810572362,5481.46156436064,1,24.665386538776154,0.12893461109852658,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.006839555821105471,0.0011164500753885925,-0.0006488920570913883,0.0011164500753885925,0.006347799451340231,-0.0003214919314716719,-0.0006488920570913882,-0.0003214919314716719,0.003436778666682588
2025-01-01 00:06:01+00:00,3195.9589697173224,1062.352567851714,5482.575145640793,1,24.620936255210715,0.1291934893117612,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.0068628844698534345,0.0011122273104893392,-0.0006543861138713768,0.0011122273104893395,0.006374862356256606,-0.00032368864451741636,-0.0006543861138713769,-0.0003236886445174164,0.003453210854438112
2025-01-01 00:06:02+00:00,3193.8170540065644,1059.9814259337907,5483.779738158417,1,24.580044407876425,0.12945208633106897,5,"LEO_P5_S2,LEO_P5_S3,LEO_P6_S2,LEO_P6_S3,LEO_P7_S2",,,HGV_330,20251025T211158Z,0.006886281141817235,0.0011078553141659014,-0.0006600096082312923,0.0011078553141659012,0.006401814830849059,-0.0003260484540032488,-0.0006600096082312922,-0.0003260484540032488,0.0034697466828002383
