epoch_utc,meas_gen_epoch_utc,tri_ready_epoch_utc,age_transport_ms,proc_latency_ms,photon_ms,photon_policy,age_total_ms,leader_id,best_ground,t_first_arrive_leader_s,t_last_arrive_leader_s,t_publish_s,n_sats_req,n_sats_used,sats_requested,sats_used,run_id,target,path_down
2025-01-01T00:00:24.000000Z,2025-01-01T00:00:24.000000Z,2025-01-01T00:00:24.042179Z,42.17982292175293,15.0,27.639661909905026,max,69.81948483165796,LEO_P5_S3,gs7,1735689624.0,1735689624.0140889,1735689624.0421798,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:25.000000Z,2025-01-01T00:00:25.000000Z,2025-01-01T00:00:25.042189Z,42.18912124633789,15.0,27.654054465411125,max,69.84317571174901,LEO_P5_S3,gs7,1735689625.0,1735689625.0140865,1735689625.0421891,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:26.000000Z,2025-01-01T00:00:26.000000Z,2025-01-01T00:00:26.042198Z,42.19865798950195,15.0,27.668462998535542,max,69.8671209880375,LEO_P5_S3,gs7,1735689626.0,1735689626.014084,1735689626.0421987,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:27.000000Z,2025-01-01T00:00:27.000000Z,2025-01-01T00:00:27.042207Z,42.207956314086914,15.0,27.682887445026296,max,69.89084375911321,LEO_P5_S3,gs7,1735689627.0,1735689627.0140817,1735689627.042208,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:28.000000Z,2025-01-01T00:00:28.000000Z,2025-01-01T00:00:28.042217Z,42.21749305725098,15.0,27.69732774076902,max,69.91482079802,LEO_P5_S3,gs7,1735689628.0,1735689628.0140793,1735689628.0422175,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:29.000000Z,2025-01-01T00:00:29.000000Z,2025-01-01T00:00:29.042226Z,42.22679138183594,15.0,27.71178382178686,max,69.9385752036228,LEO_P5_S3,gs7,1735689629.0,1735689629.014077,1735689629.0422268,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:30.000000Z,2025-01-01T00:00:30.000000Z,2025-01-01T00:00:30.042236Z,42.236328125,15.0,27.726255624240302,max,69.96258374924031,LEO_P5_S3,gs7,1735689630.0,1735689630.0140746,1735689630.0422363,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:31.000000Z,2025-01-01T00:00:31.000000Z,2025-01-01T00:00:31.042245Z,42.24586486816406,15.0,27.74074308442698,max,69.98660795259104,LEO_P5_S3,gs7,1735689631.0,1735689631.0140722,1735689631.0422459,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:32.000000Z,2025-01-01T00:00:32.000000Z,2025-01-01T00:00:32.042255Z,42.25516319274902,15.0,27.755246138781544,max,70.01040933153057,LEO_P5_S3,gs7,1735689632.0,1735689632.0140698,1735689632.0422552,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
2025-01-01T00:00:33.000000Z,2025-01-01T00:00:33.000000Z,2025-01-01T00:00:33.042264Z,42.264699935913086,15.0,27.76976472387541,max,70.0344646597885,LEO_P5_S3,gs7,1735689633.0,1735689633.0140674,1735689633.0422647,7,2,"LEO_P5_S3,LEO_P5_S4,LEO_P6_S2,LEO_P6_S3,LEO_P6_S4,LEO_P7_S2,LEO_P7_S3","LEO_P5_S3,LEO_P5_S4",20251025T211158Z,HGV_330,LEO_P5_S3->gs7
