epoch_utc,meas_gen_epoch_utc,tri_ready_epoch_utc,age_transport_ms,proc_latency_ms,photon_ms,photon_policy,age_total_ms,leader_id,best_ground,t_first_arrive_leader_s,t_last_arrive_leader_s,t_publish_s,n_sats_req,n_sats_used,sats_requested,sats_used,run_id,target,path_down
2025-01-01T00:00:35.000000Z,2025-01-01T00:00:35.000000Z,2025-01-01T00:00:35.169503Z,169.50345039367676,15.0,87.50645375303522,max,257.00990414671196,MEO_P1_S2,gs1,1735689635.0,1735689635.0756328,1735689635.1695035,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:36.000000Z,2025-01-01T00:00:36.000000Z,2025-01-01T00:00:36.169503Z,169.50345039367676,15.0,87.51152614293589,max,257.01497653661266,MEO_P1_S2,gs1,1735689636.0,1735689636.0756328,1735689636.1695035,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:37.000000Z,2025-01-01T00:00:37.000000Z,2025-01-01T00:00:37.169503Z,169.50321197509766,15.0,87.51661428561574,max,257.0198262607134,MEO_P1_S2,gs1,1735689637.0,1735689637.0756328,1735689637.1695032,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:38.000000Z,2025-01-01T00:00:38.000000Z,2025-01-01T00:00:38.169503Z,169.50321197509766,15.0,87.52171818005094,max,257.0249301551486,MEO_P1_S2,gs1,1735689638.0,1735689638.0756328,1735689638.1695032,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:39.000000Z,2025-01-01T00:00:39.000000Z,2025-01-01T00:00:39.169502Z,169.50297355651855,15.0,87.52683782525494,max,257.02981138177347,MEO_P1_S2,gs1,1735689639.0,1735689639.0756328,1735689639.169503,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:40.000000Z,2025-01-01T00:00:40.000000Z,2025-01-01T00:00:40.169502Z,169.50273513793945,15.0,87.53197322027839,max,257.0347083582178,MEO_P1_S2,gs1,1735689640.0,1735689640.0756328,1735689640.1695027,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:41.000000Z,2025-01-01T00:00:41.000000Z,2025-01-01T00:00:41.169502Z,169.50249671936035,15.0,87.53712436420909,max,257.03962108356944,MEO_P1_S2,gs1,1735689641.0,1735689641.0756326,1735689641.1695025,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:42.000000Z,2025-01-01T00:00:42.000000Z,2025-01-01T00:00:42.169502Z,169.50225830078125,15.0,87.54229125617192,max,257.04454955695314,MEO_P1_S2,gs1,1735689642.0,1735689642.0756326,1735689642.1695023,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:43.000000Z,2025-01-01T00:00:43.000000Z,2025-01-01T00:00:43.169502Z,169.50225830078125,15.0,87.5474738953288,max,257.0497321961101,MEO_P1_S2,gs1,1735689643.0,1735689643.0756326,1735689643.1695023,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
2025-01-01T00:00:44.000000Z,2025-01-01T00:00:44.000000Z,2025-01-01T00:00:44.169502Z,169.50201988220215,15.0,87.55267228087862,max,257.05469216308074,MEO_P1_S2,gs1,1735689644.0,1735689644.0756326,1735689644.169502,11,2,"MEO_P1_S1,MEO_P1_S2,MEO_P1_S3,MEO_P1_S4,MEO_P2_S2,MEO_P2_S3,MEO_P2_S4,MEO_P3_S2,MEO_P3_S3,MEO_P3_S4,MEO_P3_S5","MEO_P1_S1,MEO_P1_S2",20251020T154731Z,HGV_330,MEO_P1_S2->gs1
