epoch_utc,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,ax_mps2,ay_mps2,az_mps2
2025-01-01T00:04:41.000000Z,3361926.778857002,1254453.269991161,5360548.454672678,-1871.6787413379643,-2343.655144148972,1834.0542557151057,-5.127289185300469,-1.5072692477842793,-7.633425286272541
2025-01-01T00:04:42.000000Z,3360052.536471523,1252108.8612123018,5362378.6922171675,-1876.8047676389103,-2345.160944188363,1826.4196517202072,-5.124765279702842,-1.5043305232538842,-7.63578842044808
2025-01-01T00:04:43.000000Z,3358173.169321724,1249762.9481027843,5364201.293976119,-1881.92827189737,-2346.6638051954797,1818.7826788742095,-5.1222452111542225,-1.5013912556460127,-7.63816307997331
2025-01-01T00:04:44.000000Z,3356288.679927728,1247415.5336019108,5366016.257574916,-1887.049258061219,-2348.163726699655,1811.1433255602608,-5.119729191064835,-1.498451582272537,-7.640549437142909
2025-01-01T00:04:45.000000Z,3354399.070805602,1245066.620649385,5367823.580627239,-1892.1677302794997,-2349.6607083600247,1803.5015799999237,-5.117217407096177,-1.4955116247874685,-7.642947643063963
2025-01-01T00:04:46.000000Z,3352504.344467169,1242716.2121851908,5369623.260734916,-1897.2836928754111,-2351.15474994923,1795.8574302741326,-5.114710021880455,-1.4925714890123345,-7.645357830682769
2025-01-01T00:04:47.000000Z,3350604.503419851,1240364.3111494866,5371415.295487788,-1902.3971503232608,-2352.6458513380494,1788.2108643385582,-5.1122071772115305,-1.489631266973447,-7.6477801175788045
2025-01-01T00:04:48.000000Z,3348699.5501665226,1238010.920482515,5373199.682463593,-1907.5081072298344,-2354.134012483177,1780.561870038975,-5.109708994976245,-1.486691038007848,-7.650214602472261
2025-01-01T00:04:49.000000Z,3346789.4872053913,1235656.0431245202,5374976.4192278655,-1912.616568313213,-2355.619233414065,1772.9104351336136,-5.107215575873852,-1.483750868588686,-7.652661366155371
2025-01-01T00:04:50.000000Z,3344874.317029896,1233299.6820156863,5376745.50333386,-1917.722538381582,-2357.101514220354,1765.2565473066643,-5.1047270010458305,-1.4808108129072934,-7.655120474752039
2025-01-01T00:04:51.000000Z,3342954.042128628,1230941.8400960795,5378506.932322479,-1922.8260223153047,-2358.5808550398797,1757.6001941841096,-5.102243334869854,-1.4778709138045087,-7.65759197762236
2025-01-01T00:04:52.000000Z,3341028.6649852656,1228582.5203056068,5380260.703722228,-1927.9270250513216,-2360.057256047963,1749.9413633514196,-5.099764623912051,-1.4749312038184144,-7.660075908526778
2025-01-01T00:04:53.000000Z,3339098.1880785255,1226221.7255839836,5382006.815049182,-1933.0255515631288,-2361.5307174475165,1742.280042367056,-5.097290895995684,-1.4719917047186757,-7.66257228446193
2025-01-01T00:04:54.000000Z,3337162.6138821393,1223859.4588707115,5383745.263806962,-1938.1216068433132,-2363.0012394574005,1734.6162187824957,-5.094822162413038,-1.469052427681163,-7.66508110659197
2025-01-01T00:04:55.000000Z,3335221.944864839,1221495.7231050688,5385476.047486747,-1943.215195887955,-2364.468822302879,1726.949880153872,-5.092358417925425,-1.466113374044653,-7.6676023623440415
2025-01-01T00:04:56.000000Z,3333276.1834903634,1219130.521226106,5387199.16356727,-1948.306323679164,-2365.93346620549,1719.2810140578076,-5.089899640879594,-1.4631745357182808,-7.670136019820347
2025-01-01T00:04:57.000000Z,3331325.3322174805,1216763.8561726578,5388914.609514862,-1953.394995169714,-2367.3951713743154,1711.6096081142314,-5.087445792625658,-1.460235895065125,-7.672682029893622
2025-01-01T00:04:58.000000Z,3329369.393500024,1214395.730883357,5390622.382783499,-1958.4812152644151,-2368.85393799562,1703.9356499980204,-5.084996817284264,-1.4572974244947543,-7.67524032946676
2025-01-01T00:04:59.000000Z,3327408.3697869517,1212026.1482966666,5392322.480814858,-1963.5649888042824,-2370.309766223305,1696.259127455298,-5.082552642794326,-1.4543590872199277,-7.677810836816207
2025-01-01T00:05:00.000000Z,3325442.2635224154,1209655.1113509107,5394014.901038409,-1968.646320550004,-2371.76265617006,1688.580028324388,-5.080113179632463,-1.451420836849138,-7.68039345019497
2025-01-01T00:05:01.000000Z,3323471.0771458517,1207282.6229843264,5395699.640871507,-1973.7252151635475,-2373.212607897003,1680.898340554908,-5.077678320114501,-1.4484826172702014,-7.682988049695268
2025-01-01T00:05:02.000000Z,3321494.8130920883,1204908.6861351167,5397376.697719519,-1978.801677190233,-2374.6596214046003,1673.2140522249974,-5.075247938977554,-1.445544362824876,-7.6855944965500385
2025-01-01T00:05:03.000000Z,3319513.473791471,1202533.3037415172,5399046.068975957,-1983.8757110415029,-2376.103696622653,1665.5271515618078,-5.072821892914362,-1.44260599790141,-7.688212628709152
2025-01-01T00:05:04.000000Z,3317527.0616700053,1200156.4787418714,5400707.752022643,-1988.9473209760615,-2377.544833400403,1657.8376269675791,-5.070400017662905,-1.439667436410673,-7.690842262469232
2025-01-01T00:05:05.000000Z,3315535.579149519,1197778.2140747164,5402361.744229892,-1994.0165110768285,-2378.9830314954743,1650.1454670368694,-5.067982128704898,-1.4367285816115327,-7.693483192240819
2025-01-01T00:05:06.000000Z,3313539.0286478517,1195398.5126788805,5404008.042956716,-1999.0832852334715,-2380.418290563626,1642.4506605830975,-5.0655680211493745,-1.4337893258198164,-7.6961351851932704
2025-01-01T00:05:07.000000Z,3311537.412579052,1193017.3774935892,5405646.645551058,-2004.1476471191272,-2381.850610147114,1634.7531966664828,-5.0631574663566425,-1.43084954994265,-7.698797981953248
2025-01-01T00:05:08.000000Z,3309530.7333536134,1190634.8114585862,5407277.549350049,-2009.2096001661848,-2383.2799896635115,1627.053064619191,-5.060750212636776,-1.427909123012796,-7.701471294974908
2025-01-01T00:05:09.000000Z,3307518.99337872,1188250.8175142622,5408900.751680297,-2014.2691475444008,-2384.7064283931395,1619.350254076533,-5.05834598315414,-1.4249679010827094,-7.704154805513099
2025-01-01T00:05:10.000000Z,3305502.1950585246,1185865.3986018,5410516.249858202,-2019.326292132493,-2386.129925465677,1611.6447550081648,-5.0559444722021,-1.4220257266424596,-7.706848161527887
2025-01-01T00:05:11.000000Z,3303480.340794455,1183478.5576633308,5412124.041190313,-2024.381036488805,-2387.5504798464244,1603.9365577534772,-5.053545346017927,-1.419082428328693,-7.70955097489059
2025-01-01T00:05:12.000000Z,3301453.432985547,1181090.2976421071,5413724.122973709,-2029.433382824529,-2388.9680903223343,1596.2256530583836,-5.051148241269402,-1.416137819585856,-7.712262818822637
2025-01-01T00:05:13.000000Z,3299421.4740288057,1178700.621482686,5415316.49249643,-2034.483332971344,-2390.382755485596,1588.512032115832,-5.04875275993254,-1.41319169732742,-7.714983224170283
2025-01-01T00:05:14.000000Z,3297384.4663196043,1176309.532131136,5416901.147037941,-2039.530888344394,-2391.794473716989,1580.795686610043,-5.046358467894606,-1.4102438418776728,-7.717711676843464
2025-01-01T00:05:15.000000Z,3295342.412252117,1173917.0325352522,5418478.08386965,-2044.576049907133,-2393.2032431693515,1573.076608762145,-5.043964892392978,-1.407294014643412,-7.720447613624856
2025-01-01T00:05:16.000000Z,3293295.31421979,1171523.1256447972,5420047.300255465,-2049.61881812918,-2394.609061746276,1565.354791382793,-5.0415715193375945,-1.4043419567169622,-7.72319041704759
2025-01-01T00:05:17.000000Z,3291243.1746158586,1169127.8144117596,5421608.793452416,-2054.659192945808,-2396.0119270827854,1557.63022792805,-5.039177789120004,-1.4013873880030587,-7.725939410040155
2025-01-01T00:05:18.000000Z,3289185.9958338984,1166731.1017906317,5423162.560711321,-2059.69717370742,-2397.411836522282,1549.902912562713,-5.036783090909012,-1.39843000494875,-7.7286938519682735
2025-01-01T00:05:19.000000Z,3287123.7802684437,1164332.990738715,5424708.599277541,-2064.732759127626,-2398.808787092683,1542.172840224113,-5.034386762883514,-1.3954694792628288,-7.731452933512628
2025-01-01T00:05:20.000000Z,3285056.530315643,1161933.4842164463,5426246.90639177,-2069.765947233187,-2400.202775480808,1534.4400066956878,-5.031988085131161,-1.3925054552964866,-7.734215768519789
2025-01-01T00:05:21.000000Z,3282984.2483739774,1159532.5851877534,5427777.479290932,-2074.7967352978885,-2401.593798003276,1526.7044086870735,-5.029586271499284,-1.3895375474821776,-7.7369813865516335
2025-01-01T00:05:22.000000Z,3280906.9368450474,1157130.2966204395,5429300.315209144,-2079.8251197761856,-2402.981850575772,1518.9660439225845,-5.027180467266589,-1.3865653380053118,-7.739748725900427
2025-01-01T00:05:23.000000Z,3278824.598134425,1154726.621486602,5430815.411378778,-2084.8510962324217,-2404.3669286792865,1511.2249112352729,-5.024769742623903,-1.3835883741267023,-7.742516624741256
2025-01-01T00:05:24.000000Z,3276737.2346525826,1152321.5627630812,5432322.765031614,-2089.8746592614334,-2405.7490273240255,1503.481010673102,-5.022353085223585,-1.380606165213976,-7.745283809956163
2025-01-01T00:05:25.000000Z,3274644.848815902,1149915.1234319538,5433822.373400124,-2094.895802402869,-2407.1281410097145,1495.7343436153606,-5.01992939109914,-1.3776181787252426,-7.748048888985068
2025-01-01T00:05:26.000000Z,3272547.443047777,1147507.3064810615,5435314.233718845,-2099.9145180436317,-2408.504263681476,1487.984912895132,-5.01749745674897,-1.3746238366002217,-7.750810334924608
2025-01-01T00:05:27.000000Z,3270445.019779815,1145098.1149045909,5436798.343225914,-2104.930797316367,-2409.877388682915,1480.2327229455111,-5.0150559693574905,-1.3716225108364597,-7.753566473256797
2025-01-01T00:05:28.000000Z,3268337.581453144,1142687.551703696,5438274.699164736,-2109.9446299823467,-2411.247508703149,1472.4777799486185,-5.01260349585209,-1.3686135187163018,-7.75631546927616
2025-01-01T00:05:29.000000Z,3266225.13051985,1140275.6198871846,5439743.298785811,-2114.956004308071,-2412.6146157203475,1464.720092006959,-5.010138471494429,-1.365596118150279,-7.7590553087648
2025-01-01T00:05:30.000000Z,3264107.669444528,1137862.3224722552,5441204.13934875,-2119.9649069253355,-2413.9787009394495,1456.959669331089,-5.007659186143428,-1.362569501390681,-7.76178378239274
2025-01-01T00:05:31.000000Z,3261985.2007059995,1135447.6624853057,5442657.2181244735,-2124.971322680358,-2415.339754723129,1449.1965244421735,-5.005163771100342,-1.3595327883958817,-7.764498462202027
2025-01-01T00:05:32.000000Z,3259857.726799167,1133031.642962809,5444102.532397634,-2129.975234467536,-2416.6977665162412,1441.4306724066846,-5.002650178852491,-1.3564850198454224,-7.767196678556502
2025-01-01T00:05:33.000000Z,3257725.2502370644,1130614.2669522732,5445540.079469287,-2134.976623038063,-2418.0527247628197,1433.6621310850603,-5.000116167822853,-1.3534251498640515,-7.769875498022884
2025-01-01T00:05:34.000000Z,3255587.773553091,1128195.5375132833,5446969.8566598045,-2139.975466803182,-2419.4046168159693,1425.8909214106388,-4.99755928479135,-1.3503520369413309,-7.772531692171469
2025-01-01T00:05:35.000000Z,3253445.299303458,1125775.4577186413,5448391.861312108,-2144.9717416076455,-2420.7534288367024,1418.1170677007176,-4.994976836023852,-1.3472644328139722,-7.775161705445498
2025-01-01T00:05:36.000000Z,3251297.830069876,1123354.03065561,5449806.090795206,-2149.9654204752296,-2422.0991456815973,1410.3405979997478,-4.992365864454769,-1.344160972861573,-7.77776162000373
2025-01-01T00:05:37.000000Z,3249145.3684625076,1120931.259427278,5451212.542508108,-2154.956473336555,-2423.4417507824255,1402.56154446071,-4.989723124657758,-1.3410401652217845,-7.780327116604894
2025-01-01T00:05:38.000000Z,3246987.9171232027,1118507.147154045,5452611.213884127,-2159.944866724545,-2424.781226012041,1394.779943766538,-4.98704504838679,-1.337900374783203,-7.782853429438546
2025-01-01T00:05:39.000000Z,3244825.4787290585,1116081.696975254,5454002.102395641,-2164.9305634333286,-2426.117551531992,1386.995837601833,-4.984327710350044,-1.3347398093319498,-7.785335295600817
2025-01-01T00:05:40.000000Z,3242658.055996336,1113654.912050981,5455385.205559331,-2169.913522145245,-2427.4507056307048,1379.2092731753364,-4.981566788279451,-1.3315565037191843,-7.787766898516566
2025-01-01T00:05:41.000000Z,3240485.651684768,1111226.7955639926,5456760.520941991,-2174.8936970098875,-2428.7806645394303,1371.4203038048,-4.978757519391365,-1.328348299197387,-7.790141807170585
2025-01-01T00:05:42.000000Z,3238308.2686023163,1108797.3507219022,5458128.046166941,-2179.871037184028,-2430.1074022290995,1363.6289895609953,-4.9758946530055255,-1.325112824444659,-7.792452905327082
2025-01-01T00:05:43.000000Z,3236125.9096104,1106366.5807595344,5459487.778921113,-2184.8454863158986,-2431.4308901883196,1355.8353979941458,-4.972972392104566,-1.3218474716995845,-7.794692307710648
2025-01-01T00:05:44.000000Z,3233938.5776296845,1103934.4889415256,5460839.716962929,-2189.816981968237,-2432.7510971724987,1348.039604945574,-4.96998433500994,-1.3185493701603264,-7.7968512759543955
2025-01-01T00:05:45.000000Z,3231746.2756464635,1101501.0785651894,5462183.8581310045,-2194.7854549859185,-2434.0679889286403,1340.241695442237,-4.9669234052998945,-1.3152153576957062,-7.798920118715614
2025-01-01T00:05:46.000000Z,3229549.0067197126,1099066.3529636683,5463520.200353813,-2199.750828778837,-2435.38152788789,1332.4417647081427,-4.963781770202331,-1.311841947492212,-7.800888072699308
2025-01-01T00:05:47.000000Z,3227346.773988906,1096630.3155094136,5464848.741660421,-2204.713018526323,-2436.6916728236247,1324.6399192968383,-4.960550758056343,-1.3084252919070425,-7.802743179025128
2025-01-01T00:05:48.000000Z,3225139.58068266,1094192.969618021,5466169.480192407,-2209.6719302949496,-2437.998378471704,1316.8362783500925,-4.957220759475604,-1.3049611417227425,-7.804472141899168
2025-01-01T00:05:49.000000Z,3222927.430128316,1091754.3187524702,5467482.414217121,-2214.6274600452743,-2439.30159510707,1309.03097501304,-4.953781112562865,-1.3014447994646616,-7.806060163071379
2025-01-01T00:05:50.000000Z,3220710.3257625694,1089314.366427807,5468787.542142433,-2219.5794925200753,-2440.6012680706335,1301.2241580239497,-4.950219981255941,-1.297871068061795,-7.807490757899359
2025-01-01T00:05:51.000000Z,3218488.271143276,1086873.116216329,5470084.862533169,-2224.5279000077862,-2441.8973372431938,1293.4159934972413,-4.94652421399951,-1.294234193104785,-7.808745549991727
2025-01-01T00:05:52.000000Z,3216261.269962554,1084430.5717533203,5471374.374129428,-2229.4725409480743,-2443.189736456843,1285.6066669239665,-4.9426791842561215,-1.2905277968966402,-7.809804036980495
2025-01-01T00:05:53.000000Z,3214029.3260613796,1081986.7367434152,5472656.075867017,-2234.4132583762985,-2444.478392836987,1277.7963854232803,-4.938668613904156,-1.2867448055767454,-7.810643324162811
2025-01-01T00:05:54.000000Z,3211792.4434458013,1079541.6149676463,5473929.966900274,-2239.3498781758826,-2445.7632260679966,1269.9853802756406,-4.934474365552887,-1.2828773656510748,-7.811237824847922
2025-01-01T00:05:55.000000Z,3209550.626305028,1077095.2102912792,5475196.046627568,-2244.282207107404,-2447.044147568289,1262.1739097735845,-4.930076216114685,-1.2789167508599348,-7.8115589178632945
2025-01-01T00:05:56.000000Z,3207303.8790315865,1074647.52667251,5476454.314719821,-2249.210030608112,-2448.3210595697165,1254.362262439914,-4.925451600342058,-1.27485325752059,-7.811574559658766
2025-01-01T00:05:57.000000Z,3205052.2062438116,1072198.5681721398,5477704.771152448,-2254.1331103080884,-2449.5938540833304,1246.550760654267,-4.920575311174616,-1.2706760840374045,-7.811248848447576
2025-01-01T00:05:58.000000Z,3202795.6128109703,1069748.3389643433,5478947.41624113,-2259.051181230461,-2450.8624117377913,1238.739764743019,-4.915419168886729,-1.2663731976645067,-7.810541522921994
2025-01-01T00:05:59.000000Z,3200534.1038813507,1067296.8433486642,5480182.250681934,-2263.963948645862,-2452.1266004786594,1230.929677608423,-4.909951645182446,-1.261931182700209,-7.809407392749563
2025-01-01T00:06:00.000000Z,3198267.6849136786,1064844.085763386,5481409.275596347,-2268.871084520826,-2453.3862741031917,1223.1209499575198,-4.9041374324588105,-1.257335067493841,-7.807795693632215
2025-01-01T00:06:01.000000Z,3195996.361712309,1062390.0708004578,5482628.492581849,-2273.772223510779,-2454.641270613647,1215.3140862211585,-4.897936956491321,-1.252568130730651,-7.805649349465966
2025-01-01T00:06:02.000000Z,3193720.140466657,1059934.8032221587,5483839.903768789,-2278.6669584338088,-2455.891410364653,1207.5096512585878,-4.891305822064169,-1.2476116804173216,-7.802904133917764
2025-01-01T00:06:03.000000Z,3191439.0277954414,1057478.2879797283,5485043.511884366,-2283.554835154908,-2457.1364939744817,1199.708277953323,-4.884194183163345,-1.2424448032979851,-7.799487714190036
2025-01-01T00:06:04.000000Z,3189153.030796347,1055020.5302342095,5486239.320324696,-2288.435346800135,-2458.376299971249,1191.9106758302078,-4.876546026091091,-1.2370440812665038,-7.795318557647988
2025-01-01T00:06:05.000000Z,3186862.157101841,1052561.535379786,5487427.333236027,-2293.30792720709,-2459.6105821370147,1184.117640838027,-4.868298351648264,-1.2313832690415438,-7.790304682217538
2025-01-01T00:06:06.000000Z,3184566.414941933,1050101.3090699357,5488607.555606372,-2298.171943503432,-2460.839066509332,1176.3300664657727,-4.8593802427640185,-1.2254329275747295,-7.784342234488577
2025-01-01T00:06:07.000000Z,3182265.8132148343,1047639.8572467674,5489779.993368958,-2303.026687692618,-2462.061447992164,1168.5489563690498,-4.849711802904494,-1.2191600070800632,-7.777313861064613
2025-01-01T00:06:08.000000Z,3179960.361566548,1045177.1861739514,5490944.65351911,-2307.871367109241,-2463.277386523492,1160.7754387436437,-4.839202942675911,-1.2125273729907349,-7.769086838932708
2025-01-01T00:06:09.000000Z,3177650.070480616,1042713.3024737204,5492101.544246445,-2312.70509357797,-2464.4865027381456,1153.0107826911844,-4.827751994482242,-1.2054932659084443,-7.7595109469257295
2025-01-01T00:06:10.000000Z,3175334.951379392,1040248.2131684752,5493250.675084492,-2317.5268710982054,-2465.688373055309,1145.256416849792,-4.815244130906649,-1.1980106863193214,-7.748416024493053
2025-01-01T00:06:11.000000Z,3173015.0167384194,1037781.9257276098,5494392.057080145,-2322.335581839783,-2466.8825241107843,1137.5139506421983,-4.801549556897953,-1.190026693744585,-7.735609168652445
2025-01-01T00:06:12.000000Z,3170690.2802157123,1035314.4481202536,5495525.702985777,-2327.129970212002,-2468.068426442798,1129.785198512487,-4.755655557033606,-1.1676204969699029,-7.678810688434169
2025-01-01T00:06:13.000000Z,3168360.7567979954,1032845.7888747242,5496651.62747717,-2331.8468929538503,-2469.217765104724,1122.15632926533,-4.659072753624059,-1.1225582432525698,-7.552616081433371
2025-01-01T00:06:14.000000Z,3166026.586429805,1030376.012590044,5497770.015644307,-2336.4481157192495,-2470.3135429293034,1114.6799663496204,-4.569199921563268,-1.0807187819154933,-7.434933691518381
2025-01-01T00:06:15.000000Z,3163687.860566557,1027905.1617888656,5498880.987409869,-2340.985292796977,-2471.379202668555,1107.2864618822932,-4.5179336237488315,-1.0564210516167805,-7.369245170149952
2025-01-01T00:06:16.000000Z,3161344.6158442106,1025433.254184707,5499984.588568072,-2345.483982966747,-2472.426385032537,1099.9414760093205,-4.477488668402657,-1.037136951548746,-7.317840594332665
2025-01-01T00:06:17.000000Z,3158996.8926006234,1022960.3090188004,5501080.870361888,-2349.940270133782,-2473.453476571653,1092.650780693628,-4.43290039524436,-1.0161485425196588,-7.260320924920961
2025-01-01T00:06:18.000000Z,3156644.735303943,1020486.3472315636,5502169.890129459,-2354.349783757236,-2474.458682117576,1085.4208341594783,-4.383686691639014,-0.9932632219570224,-7.195957585936412
2025-01-01T00:06:19.000000Z,3154288.193033109,1018011.3916545652,5503251.712030207,-2358.70764351706,-2475.4400030155666,1078.258865521755,-4.329306691186503,-0.9682652667397632,-7.123932167422026
2025-01-01T00:06:20.000000Z,3151927.320016909,1015535.4672255324,5504326.407860503,-2363.008397139609,-2476.395212651056,1071.1729698246345,-4.269153525703587,-0.9409129563427996,-7.043325427686796
2025-01-01T00:06:21.000000Z,3149562.1762388297,1013058.6012292632,5505394.057969856,-2367.2459505684674,-2477.321828928252,1064.1722146663817,-4.20254622946959,-0.9109353384992572,-6.953105065505952
2025-01-01T00:06:22.000000Z,3147192.828115772,1010580.823567676,5506454.752289835,-2371.413489598548,-2478.2170833280543,1057.2667596936226,-4.128720839624293,-0.8780284552485682,-6.8521121356170624
2025-01-01T00:06:23.000000Z,3144819.3492596326,1008102.1670626072,5507508.591489243,-2375.503392247716,-2479.07788583875,1050.4679903951474,-4.046987072448246,-0.841665587562602,-6.738985099596903
2025-01-01T00:06:24.000000Z,3142441.821331277,1005622.6677959984,5508555.688270626,-2379.5074637434445,-2479.9004145031795,1043.7887894944288,-3.95730500575155,-0.8004390210844576,-6.611931441118941
2025-01-01T00:06:25.000000Z,3140060.3343321458,1003142.3662336008,5509596.169068232,-2383.418002259219,-2480.6787638809183,1037.2441275129097,-3.860577344894409,-0.751722943270579,-6.468618428567424
2025-01-01T00:06:26.000000Z,3137674.985326758,1000661.3102682368,5510630.1765256515,-2387.228618433234,-2481.4038603897206,1030.851552637294,-3.7582319161156192,-0.6921399157436099,-6.3063596985302866
2025-01-01T00:06:27.000000Z,3135285.8770952793,998179.5585128212,5511657.872173507,-2390.9344660914503,-2482.0630437124055,1024.631408115849,-3.6521836784668262,-0.6176265666726977,-6.122221294790506
2025-01-01T00:06:28.000000Z,3132893.116394575,995697.184180812,5512679.439341883,-2394.532985790167,-2482.639113523066,1018.6071100477128,-3.5453572084661573,-0.5229094298847485,-5.913016265723854
2025-01-01T00:06:29.000000Z,3130496.811123699,993214.2802857752,5513695.086393602,-2398.0251805083826,-2483.108862572175,1012.8053755844012,-3.4421362476423383,-0.4011149741709232,-5.675471645314246
2025-01-01T00:06:30.000000Z,3128097.0660335585,990730.9664556676,5514705.050093052,-2401.4172582854517,-2483.441343471408,1007.2561667570844,-3.3487083008512855,-0.2435668115504086,-5.406629562145099
2025-01-01T00:06:31.000000Z,3125693.976607128,988247.3975988324,5515709.598727116,-2404.722597110085,-2483.595996195276,1001.992116460111,-3.2732725761597976,-0.0398046276241075,-5.104500792454928
2025-01-01T00:06:32.000000Z,3123287.6208393383,985763.774463277,5516709.034325972,-2407.9638034377713,-2483.520952726656,997.0471651721746,-3.225837543490343,0.2219249005138408,-4.768940911162645
2025-01-01T00:06:33.000000Z,3120878.0490002525,983280.3556933792,5517703.693057461,-2411.174272197066,-2483.152146394248,992.4542346377856,-3.2171081020496786,0.5533243530371692,-4.40248460159637
2025-01-01T00:06:34.000000Z,3118465.272294944,980797.4701704883,5518693.942795248,-2414.39801964187,-2482.4143040205818,988.2421959689818,-3.255647180019878,0.9633414531708696,-4.010389988543466
2025-01-01T00:06:35.000000Z,3116049.2529609688,978315.527085338,5519680.177449399,-2417.6855665571056,-2481.2254634879064,984.4334546606988,-3.340274703106843,1.4519312315096613,-3.5978027465753257
2025-01-01T00:06:36.000000Z,3113629.90116183,975835.0192435128,5520662.809704569,-2421.0785690480843,-2479.5104415575624,981.0465904758312,-3.4337478053057566,1.9892649770190471,-3.1570938546210527
2025-01-01T00:06:37.000000Z,3111207.0958228726,973356.5062022228,5521642.27063035,-2424.553062167717,-2477.2469335338683,978.1192669514568,-3.4466957623371854,2.5047654662048444,-2.65485744830221
2025-01-01T00:06:38.000000Z,3108780.7950374945,970880.5253764448,5522619.048238472,-2427.9719605727587,-2474.5009106251528,975.7368755792268,-3.2932904366170987,2.9337895495118573,-2.0505760808009654
2025-01-01T00:06:39.000000Z,3106351.151901727,968407.5043809724,5523593.744381509,-2431.1396430409513,-2471.379354434845,974.0181147898548,-2.968587680486962,3.2791087698424235,-1.33349450933747
2025-01-01T00:06:40.000000Z,3103918.5157514126,965937.7666675752,5524567.084468052,-2433.9091359337326,-2467.942693085468,973.0698865605518,-2.5286747289355844,3.593448132247431,-0.5194906452670693
2025-01-01T00:06:41.000000Z,3101483.3336298596,963471.6189948017,5525539.88415463,-2436.1969924988225,-2464.1924581703497,972.9791334993206,-2.016903806827031,3.9197432291693985,0.3800867886748165
2025-01-01T00:06:42.000000Z,3099046.121766415,961009.3817512344,5526513.04273505,-2437.9429435473867,-2460.103206627129,973.8300601379016,-1.4549970434745774,4.28491529339226,1.3650453684385866
2025-01-01T00:06:43.000000Z,3096607.447742765,958551.4125815472,5527487.544274906,-2439.1069865857717,-2455.622627583565,975.7092242361978,-0.8636838089441881,4.717115758743603,2.438946920679882
2025-01-01T00:06:44.000000Z,3094167.9077932434,956098.1364960674,5528464.461183523,-2439.670311165275,-2450.668975109642,978.7079539792612,-0.2601874948013574,5.24250391946407,3.607432088814676
2025-01-01T00:06:45.000000Z,3091728.1071204343,953650.074631328,5529444.960182864,-2439.6273615753744,-2445.137619744637,982.9240884138272,0.3511141964700073,5.875496415479574,4.877310975221917
2025-01-01T00:06:46.000000Z,3089288.6530700927,951207.861256578,5530430.3093603505,-2438.968082772335,-2438.9179822786828,988.462575929705,0.9883701574290172,6.608613920514472,6.2558521090541035
2025-01-01T00:06:47.000000Z,3086850.1709548896,948772.2386667706,5531421.885334724,-2437.6506212605163,-2431.920391903608,995.4357926319352,1.7514987862668931,7.3541283563827164,7.7544580809772015
2025-01-01T00:06:48.000000Z,3084413.3518275716,946344.0204727708,5532421.180945614,-2435.4650851998013,-2424.2097255659173,1003.9714920916596,2.8570467579411343,7.905347710504429,9.38175998092629
2025-01-01T00:06:49.000000Z,3081979.24078449,943923.8192156388,5533429.828318907,-2431.936527744634,-2416.1096964825992,1014.199312593788,4.885875259758905,8.332275244640186,11.775403183652088
2025-01-01T00:06:50.000000Z,3079549.4787720824,941511.8010798056,5534449.579570802,-2425.693334680283,-2407.545175076637,1027.5222984589636,8.765872214338742,9.058118087908952,16.209420144325122
2025-01-01T00:06:51.000000Z,3077127.8541151294,939108.7288654856,5535484.872915825,-2414.4047833159566,-2397.9934603067813,1046.6181528824382,13.679648043122144,9.694760400714586,21.33245672751218
2025-01-01T00:06:52.000000Z,3074720.6692054505,936715.814159192,5536542.815876567,-2398.334038594039,-2388.155654275208,1070.187211913988,17.68587361415848,9.548126323265024,24.452714528888464
2025-01-01T00:06:53.000000Z,3072331.1860379414,934332.4175569352,5537625.247339653,-2379.0330360876396,-2378.8972076602513,1095.523581940215,20.90967705787625,8.99453549424652,26.135883153416216
2025-01-01T00:06:54.000000Z,3069962.603133275,931958.0197438716,5538733.863040447,-2356.5146844782867,-2370.1665832867147,1122.4589782208204,24.07547376002185,8.534502922819229,27.661863289540634
2025-01-01T00:06:55.000000Z,3067618.156668985,929592.0843903616,5539870.1652960945,-2330.882088567596,-2361.828201814613,1150.8473085192963,27.004064647713676,8.357911192637403,29.096633589128032
2025-01-01T00:06:56.000000Z,3065300.83895614,927234.3633402424,5541035.557657486,-2302.5065551828593,-2353.45076090144,1180.6522453990765,29.449264582712203,8.733324886765331,30.546303391223773
2025-01-01T00:06:57.000000Z,3063013.143558619,924885.1828685588,5542231.469786893,-2271.9835594021715,-2344.361552041082,1211.939915301744,31.22429492569063,9.84286164358491,32.075347868259996
2025-01-01T00:06:58.000000Z,3060756.8718373356,922545.6402361604,5543459.437488089,-2240.057965331478,-2333.76503761427,1244.8029411355965,32.230649649281986,11.727673075743953,33.654355796286836
2025-01-01T00:06:59.000000Z,3058533.027627956,920217.6527933304,5544721.075669164,-2207.5222601036076,-2320.9062058895943,1279.2486268943176,32.48380435886793,14.25962301407708,35.15296418755315
2025-01-01T00:07:00.000000Z,3056341.8273171284,917903.8278243812,5546017.934741878,-2175.090356613742,-2305.245791586116,1315.1088695107028,32.12912637658883,17.1514060216723,36.38529077055864
2025-01-01T00:07:01.000000Z,3054182.8469147286,915607.161210158,5547351.293408185,-2143.26400735043,-2286.6033938462497,1352.0192084354348,31.43031106691342,20.00986640836345,37.18209914537147
2025-01-01T00:07:02.000000Z,3052055.2993024276,913330.6210366886,5548721.973158749,-2112.2297344799154,-2265.226058769389,1389.4730678014455,30.716930019902065,22.4210865983041,37.44643795955926
